,ID,Pathogens,Link
6149,dbAMP_33225,Candida albicans,Negative
6150,dbAMP_24178,Staphylococcus epidermidis,Negative
6151,dbAMP_15847,Escherichia coli,Negative
6152,dbAMP_24150,Staphylococcus aureus,Negative
6153,dbAMP_22727,Staphylococcus epidermidis,Negative
6154,dbAMP_00441,Escherichia coli,Negative
6155,dbAMP_34402,Candida albicans,Negative
6156,dbAMP_34322,Escherichia coli,Negative
6157,dbAMP_24222,Pseudomonas aeruginosa,Negative
6158,3157.0,Enterobacter cloacae,Negative
6159,18320.0,Candida albicans,Negative
6160,dbAMP_00037,Candida albicans,Negative
6161,dbAMP_19005,Escherichia coli,Negative
6162,dbAMP_04648,Enterococcus faecalis,Negative
6163,dbAMP_16047,Pseudomonas aeruginosa,Negative
6164,dbAMP_32026,Escherichia coli,Negative
6165,dbAMP_23969,Micrococcus luteus,Negative
6166,dbAMP_33301,Klebsiella pneumoniae,Negative
6167,dbAMP_31184,Enterobacter cloacae,Negative
6168,22008.0,Candida albicans,Negative
6169,dbAMP_04995,Staphylococcus aureus,Negative
6170,DRAMP03181,Klebsiella pneumoniae,Negative
6171,21929.0,Escherichia coli,Negative
6172,dbAMP_20390,Staphylococcus aureus,Negative
6173,dbAMP_24842,Cryptococcus neoformans,Negative
6174,dbAMP_21656,Escherichia coli,Negative
6175,dbAMP_15847,Pseudomonas aeruginosa,Negative
6176,dbAMP_22782,Candida albicans,Negative
6177,dbAMP_23257,Staphylococcus aureus,Negative
6178,18081.0,Acinetobacter baumannii,Negative
6179,22287.0,Acinetobacter baumannii,Negative
6180,dbAMP_33161,Pseudomonas aeruginosa,Negative
6181,dbAMP_19702,Enterococcus faecalis,Negative
6182,21735.0,Pseudomonas aeruginosa,Negative
6183,dbAMP_02056,Candida albicans,Negative
6184,dbAMP_16912,Pseudomonas aeruginosa,Negative
6185,dbAMP_16613,Bacillus cereus,Negative
6186,17607.0,Escherichia coli,Negative
6187,dbAMP_21011,Pseudomonas aeruginosa,Negative
6188,dbAMP_11026,Micrococcus luteus,Negative
6189,19889.0,Acinetobacter baumannii,Negative
6190,22326.0,Escherichia coli,Negative
6191,dbAMP_17198,Staphylococcus aureus,Negative
6192,dbAMP_17800,Escherichia coli,Negative
6193,19934.0,Escherichia coli,Negative
6194,dbAMP_01941,Candida albicans,Negative
6195,dbAMP_32891,Candida albicans,Negative
6196,10734.0,Pseudomonas aeruginosa,Negative
6197,dbAMP_20316,Escherichia coli,Negative
6198,dbAMP_23117,Bacillus subtilis,Negative
6199,dbAMP_25286,Escherichia coli,Negative
6200,dbAMP_20140,Candida albicans,Negative
6201,dbAMP_31319,Staphylococcus aureus,Negative
6202,dbAMP_16768,Candida albicans,Negative
6203,dbAMP_16375,Escherichia coli,Negative
6204,dbAMP_18955,Klebsiella pneumoniae,Negative
6205,dbAMP_21366,Pseudomonas aeruginosa,Negative
6206,19842.0,Bacillus subtilis,Negative
6207,dbAMP_05731,Pseudomonas aeruginosa,Negative
6208,19151.0,Listeria monocytogenes,Negative
6209,dbAMP_23667,Micrococcus luteus,Negative
6210,dbAMP_32889,Klebsiella pneumoniae,Negative
6211,dbAMP_32316,Enterococcus faecalis,Negative
6212,dbAMP_19565,Escherichia coli,Negative
6213,dbAMP_16972,Pseudomonas aeruginosa,Negative
6214,dbAMP_20128,Acinetobacter baumannii,Negative
6215,20081.0,Enterococcus faecalis,Negative
6216,dbAMP_04234,Staphylococcus epidermidis,Negative
6217,dbAMP_02121,Klebsiella pneumoniae,Negative
6218,dbAMP_21997,Pseudomonas aeruginosa,Negative
6219,dbAMP_22422,Escherichia coli,Negative
6220,17241.0,Staphylococcus aureus,Negative
6221,dbAMP_21699,Escherichia coli,Negative
6222,dbAMP_14715,Listeria monocytogenes,Negative
6223,dbAMP_02942,Escherichia coli,Negative
6224,20332.0,Staphylococcus aureus,Negative
6225,dbAMP_19378,Candida albicans,Negative
6226,dbAMP_31876,Staphylococcus aureus,Negative
6227,dbAMP_19531,Bacillus cereus,Negative
6228,19479.0,Escherichia coli,Negative
6229,dbAMP_20870,Pseudomonas aeruginosa,Negative
6230,19517.0,Salmonella enterica,Negative
6231,2334.0,Klebsiella pneumoniae,Negative
6232,dbAMP_31136,Klebsiella pneumoniae,Negative
6233,dbAMP_12270,Salmonella enterica,Negative
6234,dbAMP_21098,Klebsiella pneumoniae,Negative
6235,dbAMP_22314,Bacillus cereus,Negative
6236,20023.0,Escherichia coli,Negative
6237,dbAMP_34356,Staphylococcus aureus,Negative
6238,dbAMP_23516,Staphylococcus aureus,Negative
6239,dbAMP_10671,Staphylococcus aureus,Negative
6240,dbAMP_17027,Salmonella enterica,Negative
6241,dbAMP_23961,Enterococcus faecalis,Negative
6242,dbAMP_32870,Escherichia coli,Negative
6243,dbAMP_24293,Escherichia coli,Negative
6244,dbAMP_33728,Pseudomonas aeruginosa,Negative
6245,dbAMP_14648,Escherichia coli,Negative
6246,dbAMP_18666,Staphylococcus aureus,Negative
6247,dbAMP_17528,Acinetobacter baumannii,Negative
6248,dbAMP_18979,Pseudomonas aeruginosa,Negative
6249,dbAMP_31701,Salmonella enterica,Negative
6250,dbAMP_17514,Escherichia coli,Negative
6251,dbAMP_02942,Candida albicans,Negative
6252,dbAMP_21485,Staphylococcus aureus,Negative
6253,dbAMP_14808,Pseudomonas aeruginosa,Negative
6254,dbAMP_21189,Candida albicans,Negative
6255,20100.0,Escherichia coli,Negative
6256,dbAMP_19846,Pseudomonas aeruginosa,Negative
6257,dbAMP_21719,Candida albicans,Negative
6258,dbAMP_17027,Staphylococcus aureus,Negative
6259,dbAMP_19637,Klebsiella pneumoniae,Negative
6260,19919.0,Pseudomonas aeruginosa,Negative
6261,dbAMP_33283,Pseudomonas aeruginosa,Negative
6262,dbAMP_13206,Candida albicans,Negative
6263,9443.0,Klebsiella pneumoniae,Negative
6264,dbAMP_33310,Staphylococcus aureus,Negative
6265,dbAMP_02436,Staphylococcus aureus,Negative
6266,dbAMP_16078,Staphylococcus aureus,Negative
6267,dbAMP_17043,Staphylococcus aureus,Negative
6268,dbAMP_19582,Escherichia coli,Negative
6269,DRAMP03905,Staphylococcus aureus,Negative
6270,dbAMP_21049,Klebsiella pneumoniae,Negative
6271,dbAMP_20924,Escherichia coli,Negative
6272,19988.0,Acinetobacter baumannii,Negative
6273,dbAMP_11058,Staphylococcus aureus,Negative
6274,dbAMP_20393,Staphylococcus aureus,Negative
6275,dbAMP_16910,Listeria monocytogenes,Negative
6276,19147.0,Staphylococcus aureus,Negative
6277,dbAMP_16475,Pseudomonas aeruginosa,Negative
6278,DRAMP03075,Pseudomonas aeruginosa,Negative
6279,dbAMP_23556,Staphylococcus aureus,Negative
6280,dbAMP_25216,Staphylococcus aureus,Negative
6281,dbAMP_02694,Micrococcus luteus,Negative
6282,dbAMP_10779,Staphylococcus aureus,Negative
6283,dbAMP_16381,Bacillus subtilis,Negative
6284,dbAMP_22364,Escherichia coli,Negative
6285,dbAMP_23129,Staphylococcus aureus,Negative
6286,21662.0,Acinetobacter baumannii,Negative
6287,19646.0,Escherichia coli,Negative
6288,dbAMP_17967,Salmonella enterica,Negative
6289,22296.0,Salmonella enterica,Negative
6290,20804.0,Staphylococcus aureus,Negative
6291,dbAMP_04577,Bacillus cereus,Negative
6292,dbAMP_18674,Escherichia coli,Negative
6293,dbAMP_16734,Salmonella enterica,Negative
6294,dbAMP_22037,Pseudomonas aeruginosa,Negative
6295,dbAMP_27615,Candida albicans,Negative
6296,dbAMP_04043,Escherichia coli,Negative
6297,dbAMP_15745,Pseudomonas aeruginosa,Negative
6298,dbAMP_03196,Staphylococcus aureus,Negative
6299,dbAMP_21523,Candida albicans,Negative
6300,dbAMP_21515,Pseudomonas aeruginosa,Negative
6301,dbAMP_23116,Staphylococcus aureus,Negative
6302,17819.0,Pseudomonas aeruginosa,Negative
6303,dbAMP_33820,Pseudomonas aeruginosa,Negative
6304,19520.0,Staphylococcus epidermidis,Negative
6305,dbAMP_33942,Pseudomonas aeruginosa,Negative
6306,dbAMP_14616,Escherichia coli,Negative
6307,dbAMP_18286,Escherichia coli,Negative
6308,dbAMP_02645,Candida albicans,Negative
6309,dbAMP_24358,Salmonella enterica,Negative
6310,dbAMP_18030,Salmonella enterica,Negative
6311,17501.0,Enterococcus faecium,Negative
6312,dbAMP_17206,Escherichia coli,Negative
6313,dbAMP_05087,Pseudomonas aeruginosa,Negative
6314,dbAMP_33192,Pseudomonas aeruginosa,Negative
6315,dbAMP_04674,Pseudomonas aeruginosa,Negative
6316,dbAMP_24243,Salmonella enterica,Negative
6317,dbAMP_24538,Staphylococcus epidermidis,Negative
6318,dbAMP_31729,Pseudomonas aeruginosa,Negative
6319,dbAMP_12832,Escherichia coli,Negative
6320,dbAMP_19573,Escherichia coli,Negative
6321,dbAMP_23557,Escherichia coli,Negative
6322,dbAMP_22445,Pseudomonas aeruginosa,Negative
6323,dbAMP_10405,Escherichia coli,Negative
6324,dbAMP_24479,Staphylococcus aureus,Negative
6325,dbAMP_34330,Escherichia coli,Negative
6326,dbAMP_03288,Micrococcus luteus,Negative
6327,dbAMP_20526,Staphylococcus aureus,Negative
6328,dbAMP_25276,Pseudomonas aeruginosa,Negative
6329,21074.0,Salmonella enterica,Negative
6330,dbAMP_18982,Bacillus cereus,Negative
6331,dbAMP_11083,Bacillus subtilis,Negative
6332,dbAMP_34210,Staphylococcus aureus,Negative
6333,dbAMP_18888,Pseudomonas aeruginosa,Negative
6334,dbAMP_16202,Staphylococcus aureus,Negative
6335,dbAMP_00058,Candida albicans,Negative
6336,dbAMP_32620,Escherichia coli,Negative
6337,dbAMP_22543,Pseudomonas aeruginosa,Negative
6338,dbAMP_22320,Bacillus cereus,Negative
6339,dbAMP_10614,Staphylococcus aureus,Negative
6340,dbAMP_03680,Candida albicans,Negative
6341,dbAMP_16972,Escherichia coli,Negative
6342,21991.0,Staphylococcus aureus,Negative
6343,dbAMP_05848,Enterococcus faecalis,Negative
6344,dbAMP_25040,Enterococcus faecium,Negative
6345,dbAMP_14913,Escherichia coli,Negative
6346,dbAMP_01442,Escherichia coli,Negative
6347,dbAMP_27533,Escherichia coli,Negative
6348,dbAMP_23620,Micrococcus luteus,Negative
6349,21249.0,Escherichia coli,Negative
6350,21946.0,Pseudomonas aeruginosa,Negative
6351,dbAMP_03725,Staphylococcus aureus,Negative
6352,dbAMP_33712,Salmonella enterica,Negative
6353,dbAMP_21594,Staphylococcus aureus,Negative
6354,dbAMP_17329,Candida albicans,Negative
6355,18176.0,Klebsiella pneumoniae,Negative
6356,20515.0,Staphylococcus aureus,Negative
6357,dbAMP_01734,Pseudomonas aeruginosa,Negative
6358,dbAMP_33023,Klebsiella pneumoniae,Negative
6359,dbAMP_04276,Enterococcus faecalis,Negative
6360,dbAMP_24218,Staphylococcus epidermidis,Negative
6361,17846.0,Candida albicans,Negative
6362,dbAMP_00052,Bacillus subtilis,Negative
6363,19889.0,Bacillus subtilis,Negative
6364,dbAMP_01464,Staphylococcus aureus,Negative
6365,dbAMP_33265,Pseudomonas aeruginosa,Negative
6366,18104.0,Listeria monocytogenes,Negative
6367,20515.0,Staphylococcus epidermidis,Negative
6368,dbAMP_20872,Staphylococcus aureus,Negative
6369,dbAMP_21593,Staphylococcus epidermidis,Negative
6370,dbAMP_32024,Bacillus subtilis,Negative
6371,dbAMP_17815,Staphylococcus aureus,Negative
6372,dbAMP_23628,Escherichia coli,Negative
6373,dbAMP_28176,Bacillus cereus,Negative
6374,21182.0,Salmonella enterica,Negative
6375,dbAMP_14733,Candida albicans,Negative
6376,dbAMP_32059,Escherichia coli,Negative
6377,dbAMP_18880,Enterococcus faecalis,Negative
6378,22022.0,Enterococcus faecalis,Negative
6379,dbAMP_19161,Klebsiella pneumoniae,Negative
6380,dbAMP_18512,Acinetobacter baumannii,Negative
6381,dbAMP_14696,Candida albicans,Negative
6382,dbAMP_25421,Enterococcus faecalis,Negative
6383,20806.0,Listeria monocytogenes,Negative
6384,dbAMP_19574,Candida parapsilosis,Negative
6385,dbAMP_22269,Escherichia coli,Negative
6386,dbAMP_04724,Bacillus subtilis,Negative
6387,dbAMP_05874,Bacillus subtilis,Negative
6388,dbAMP_05205,Enterococcus faecalis,Negative
6389,dbAMP_33690,Staphylococcus epidermidis,Negative
6390,dbAMP_31132,Staphylococcus aureus,Negative
6391,dbAMP_34320,Staphylococcus aureus,Negative
6392,18039.0,Pseudomonas aeruginosa,Negative
6393,dbAMP_23554,Klebsiella pneumoniae,Negative
6394,dbAMP_18881,Staphylococcus aureus,Negative
6395,dbAMP_34384,Staphylococcus aureus,Negative
6396,dbAMP_18943,Bacillus subtilis,Negative
6397,dbAMP_03732,Candida albicans,Negative
6398,dbAMP_19825,Pseudomonas aeruginosa,Negative
6399,dbAMP_19104,Staphylococcus aureus,Negative
6400,dbAMP_22423,Bacillus subtilis,Negative
6401,20326.0,Salmonella enterica,Negative
6402,dbAMP_27564,Candida albicans,Negative
6403,dbAMP_01734,Enterobacter cloacae,Negative
6404,17505.0,Enterococcus faecium,Negative
6405,dbAMP_23189,Bacillus megaterium,Negative
6406,dbAMP_32066,Bacillus subtilis,Negative
6407,dbAMP_11142,Listeria monocytogenes,Negative
6408,20389.0,Salmonella enterica,Negative
6409,17405.0,Staphylococcus aureus,Negative
6410,dbAMP_33445,Escherichia coli,Negative
6411,dbAMP_02231,Klebsiella pneumoniae,Negative
6412,dbAMP_34338,Escherichia coli,Negative
6413,dbAMP_15850,Pseudomonas aeruginosa,Negative
6414,dbAMP_05873,Klebsiella pneumoniae,Negative
6415,dbAMP_28734,Escherichia coli,Negative
6416,dbAMP_20998,Pseudomonas aeruginosa,Negative
6417,dbAMP_33353,Staphylococcus aureus,Negative
6418,dbAMP_33677,Pseudomonas aeruginosa,Negative
6419,dbAMP_16306,Staphylococcus aureus,Negative
6420,dbAMP_25064,Micrococcus luteus,Negative
6421,dbAMP_20729,Staphylococcus epidermidis,Negative
6422,dbAMP_11170,Candida albicans,Negative
6423,dbAMP_21365,Pseudomonas aeruginosa,Negative
6424,dbAMP_19666,Staphylococcus aureus,Negative
6425,DRAMP00930,Staphylococcus aureus,Negative
6426,18040.0,Escherichia coli,Negative
6427,DRAMP03895,Staphylococcus aureus,Negative
6428,dbAMP_16078,Pseudomonas aeruginosa,Negative
6429,dbAMP_20615,Escherichia coli,Negative
6430,dbAMP_11978,Candida albicans,Negative
6431,dbAMP_23730,Enterococcus faecalis,Negative
6432,19527.0,Staphylococcus epidermidis,Negative
6433,dbAMP_23162,Escherichia coli,Negative
6434,dbAMP_31132,Escherichia coli,Negative
6435,dbAMP_19064,Staphylococcus aureus,Negative
6436,DRAMP18493,Candida albicans,Negative
6437,18110.0,Bacillus cereus,Negative
6438,dbAMP_18658,Staphylococcus aureus,Negative
6439,20396.0,Staphylococcus aureus,Negative
6440,5368.0,Enterococcus faecium,Negative
6441,dbAMP_02478,Staphylococcus aureus,Negative
6442,20391.0,Staphylococcus aureus,Negative
6443,dbAMP_12052,Staphylococcus epidermidis,Negative
6444,dbAMP_01848,Escherichia coli,Negative
6445,dbAMP_14801,Staphylococcus aureus,Negative
6446,dbAMP_20497,Escherichia coli,Negative
6447,dbAMP_33368,Pseudomonas aeruginosa,Negative
6448,dbAMP_31998,Pseudomonas aeruginosa,Negative
6449,dbAMP_18015,Escherichia coli,Negative
6450,dbAMP_28834,Bacillus subtilis,Negative
6451,dbAMP_23105,Acinetobacter baumannii,Negative
6452,dbAMP_16989,Bacillus subtilis,Negative
6453,18608.0,Staphylococcus aureus,Negative
6454,21948.0,Escherichia coli,Negative
6455,dbAMP_20861,Pseudomonas aeruginosa,Negative
6456,dbAMP_24190,Listeria monocytogenes,Negative
6457,dbAMP_00987,Salmonella enterica,Negative
6458,dbAMP_25197,Pseudomonas aeruginosa,Negative
6459,dbAMP_17645,Pseudomonas aeruginosa,Negative
6460,dbAMP_14808,Klebsiella pneumoniae,Negative
6461,19525.0,Staphylococcus epidermidis,Negative
6462,18735.0,Candida albicans,Negative
6463,dbAMP_04685,Listeria monocytogenes,Negative
6464,dbAMP_20334,Bacillus subtilis,Negative
6465,dbAMP_19811,Escherichia coli,Negative
6466,dbAMP_20742,Enterococcus faecalis,Negative
6467,dbAMP_24290,Acinetobacter baumannii,Negative
6468,dbAMP_15941,Candida albicans,Negative
6469,dbAMP_21995,Staphylococcus aureus,Negative
6470,dbAMP_22070,Staphylococcus aureus,Negative
6471,dbAMP_22322,Bacillus cereus,Negative
6472,dbAMP_24541,Pseudomonas aeruginosa,Negative
6473,dbAMP_22331,Escherichia coli,Negative
6474,dbAMP_21309,Pseudomonas aeruginosa,Negative
6475,dbAMP_04788,Enterococcus faecalis,Negative
6476,dbAMP_33677,Klebsiella pneumoniae,Negative
6477,dbAMP_05244,Candida albicans,Negative
6478,dbAMP_25312,Pseudomonas aeruginosa,Negative
6479,20496.0,Candida albicans,Negative
6480,dbAMP_16989,Escherichia coli,Negative
6481,dbAMP_16398,Pseudomonas aeruginosa,Negative
6482,dbAMP_17862,Pseudomonas aeruginosa,Negative
6483,dbAMP_10614,Enterococcus faecalis,Negative
6484,17437.0,Cryptococcus neoformans,Negative
6485,dbAMP_22519,Acinetobacter baumannii,Negative
6486,dbAMP_18885,Escherichia coli,Negative
6487,dbAMP_23368,Enterococcus faecalis,Negative
6488,dbAMP_20504,Escherichia coli,Negative
6489,DRAMP01844,Candida albicans,Negative
6490,19832.0,Candida albicans,Negative
6491,20324.0,Staphylococcus aureus,Negative
6492,dbAMP_18019,Staphylococcus aureus,Negative
6493,dbAMP_32062,Escherichia coli,Negative
6494,dbAMP_33356,Candida albicans,Negative
6495,dbAMP_34220,Staphylococcus aureus,Negative
6496,dbAMP_21812,Micrococcus luteus,Negative
6497,dbAMP_16412,Enterococcus faecalis,Negative
6498,dbAMP_23628,Bacillus subtilis,Negative
6499,1160.0,Acinetobacter baumannii,Negative
6500,dbAMP_24900,Bacillus subtilis,Negative
6501,19866.0,Enterococcus faecium,Negative
6502,dbAMP_22641,Bacillus megaterium,Negative
6503,dbAMP_31960,Micrococcus luteus,Negative
6504,dbAMP_02639,Salmonella enterica,Negative
6505,dbAMP_21009,Pseudomonas aeruginosa,Negative
6506,19819.0,Enterococcus faecalis,Negative
6507,19479.0,Enterobacter cloacae,Negative
6508,dbAMP_21530,Candida albicans,Negative
6509,dbAMP_14834,Salmonella enterica,Negative
6510,19436.0,Candida albicans,Negative
6511,dbAMP_21417,Salmonella enterica,Negative
6512,dbAMP_02952,Escherichia coli,Negative
6513,4946.0,Candida albicans,Negative
6514,21619.0,Staphylococcus aureus,Negative
6515,dbAMP_23244,Escherichia coli,Negative
6516,19989.0,Enterococcus faecium,Negative
6517,dbAMP_17940,Enterococcus faecalis,Negative
6518,dbAMP_02125,Enterococcus faecalis,Negative
6519,dbAMP_17117,Candida albicans,Negative
6520,dbAMP_17061,Bacillus subtilis,Negative
6521,dbAMP_22070,Candida albicans,Negative
6522,dbAMP_21654,Escherichia coli,Negative
6523,17253.0,Staphylococcus aureus,Negative
6524,dbAMP_34038,Staphylococcus epidermidis,Negative
6525,dbAMP_20286,Staphylococcus epidermidis,Negative
6526,dbAMP_31218,Klebsiella pneumoniae,Negative
6527,dbAMP_19012,Escherichia coli,Negative
6528,dbAMP_33605,Escherichia coli,Negative
6529,dbAMP_21928,Staphylococcus aureus,Negative
6530,dbAMP_11253,Staphylococcus aureus,Negative
6531,dbAMP_00318,Escherichia coli,Negative
6532,dbAMP_32995,Candida albicans,Negative
6533,dbAMP_17796,Candida albicans,Negative
6534,dbAMP_02117,Pseudomonas aeruginosa,Negative
6535,dbAMP_25146,Bacillus subtilis,Negative
6536,dbAMP_17373,Candida parapsilosis,Negative
6537,dbAMP_31441,Escherichia coli,Negative
6538,dbAMP_32995,Staphylococcus aureus,Negative
6539,17522.0,Staphylococcus aureus,Negative
6540,dbAMP_25341,Escherichia coli,Negative
6541,20070.0,Bacillus cereus,Negative
6542,dbAMP_25089,Salmonella enterica,Negative
6543,dbAMP_18293,Bacillus subtilis,Negative
6544,dbAMP_21072,Escherichia coli,Negative
6545,dbAMP_02612,Candida albicans,Negative
6546,dbAMP_15933,Candida albicans,Negative
6547,19607.0,Staphylococcus epidermidis,Negative
6548,dbAMP_03302,Escherichia coli,Negative
6549,dbAMP_03576,Candida albicans,Negative
6550,dbAMP_14748,Escherichia coli,Negative
6551,dbAMP_23254,Staphylococcus aureus,Negative
6552,dbAMP_02007,Klebsiella pneumoniae,Negative
6553,dbAMP_24074,Staphylococcus aureus,Negative
6554,22006.0,Escherichia coli,Negative
6555,dbAMP_09995,Escherichia coli,Negative
6556,dbAMP_18526,Staphylococcus aureus,Negative
6557,19828.0,Enterococcus faecalis,Negative
6558,19135.0,Staphylococcus aureus,Negative
6559,dbAMP_16173,Enterococcus faecalis,Negative
6560,18164.0,Pseudomonas aeruginosa,Negative
6561,dbAMP_23669,Staphylococcus epidermidis,Negative
6562,dbAMP_21973,Enterococcus faecalis,Negative
6563,dbAMP_15825,Staphylococcus epidermidis,Negative
6564,21411.0,Klebsiella pneumoniae,Negative
6565,dbAMP_02076,Enterococcus faecalis,Negative
6566,dbAMP_03276,Staphylococcus aureus,Negative
6567,dbAMP_24754,Escherichia coli,Negative
6568,dbAMP_03453,Candida albicans,Negative
6569,21074.0,Staphylococcus aureus,Negative
6570,dbAMP_20274,Pseudomonas aeruginosa,Negative
6571,19001.0,Candida albicans,Negative
6572,dbAMP_05994,Staphylococcus aureus,Negative
6573,18464.0,Candida albicans,Negative
6574,dbAMP_33002,Staphylococcus aureus,Negative
6575,dbAMP_31649,Staphylococcus aureus,Negative
6576,4950.0,Escherichia coli,Negative
6577,dbAMP_15767,Pseudomonas aeruginosa,Negative
6578,dbAMP_23844,Staphylococcus aureus,Negative
6579,dbAMP_18200,Pseudomonas aeruginosa,Negative
6580,3114.0,Bacillus cereus,Negative
6581,20453.0,Staphylococcus aureus,Negative
6582,dbAMP_33228,Pseudomonas aeruginosa,Negative
6583,dbAMP_16208,Staphylococcus aureus,Negative
6584,dbAMP_09840,Escherichia coli,Negative
6585,DRAMP03890,Staphylococcus aureus,Negative
6586,dbAMP_21998,Escherichia coli,Negative
6587,dbAMP_19318,Pseudomonas aeruginosa,Negative
6588,dbAMP_22565,Salmonella enterica,Negative
6589,dbAMP_32365,Bacillus subtilis,Negative
6590,19313.0,Candida albicans,Negative
6591,dbAMP_32166,Candida albicans,Negative
6592,dbAMP_02918,Bacillus subtilis,Negative
6593,21050.0,Listeria monocytogenes,Negative
6594,dbAMP_23255,Staphylococcus aureus,Negative
6595,7783.0,Staphylococcus epidermidis,Negative
6596,dbAMP_14869,Pseudomonas aeruginosa,Negative
6597,dbAMP_16030,Salmonella enterica,Negative
6598,dbAMP_19060,Enterococcus faecium,Negative
6599,20045.0,Acinetobacter baumannii,Negative
6600,dbAMP_33317,Pseudomonas aeruginosa,Negative
6601,20293.0,Acinetobacter baumannii,Negative
6602,dbAMP_19866,Enterococcus faecalis,Negative
6603,dbAMP_22301,Staphylococcus aureus,Negative
6604,6834.0,Pseudomonas aeruginosa,Negative
6605,dbAMP_14690,Candida albicans,Negative
6606,17504.0,Klebsiella pneumoniae,Negative
6607,dbAMP_23590,Escherichia coli,Negative
6608,21929.0,Pseudomonas aeruginosa,Negative
6609,dbAMP_27267,Bacillus subtilis,Negative
6610,dbAMP_02116,Escherichia coli,Negative
6611,dbAMP_19784,Pseudomonas aeruginosa,Negative
6612,22327.0,Escherichia coli,Negative
6613,dbAMP_22076,Escherichia coli,Negative
6614,17965.0,Staphylococcus aureus,Negative
6615,21501.0,Enterococcus faecalis,Negative
6616,dbAMP_16990,Escherichia coli,Negative
6617,dbAMP_04787,Klebsiella pneumoniae,Negative
6618,dbAMP_33179,Pseudomonas aeruginosa,Negative
6619,dbAMP_03049,Enterococcus faecalis,Negative
6620,dbAMP_11173,Staphylococcus aureus,Negative
6621,dbAMP_22957,Salmonella enterica,Negative
6622,dbAMP_18881,Pseudomonas aeruginosa,Negative
6623,dbAMP_24073,Escherichia coli,Negative
6624,dbAMP_17017,Pseudomonas aeruginosa,Negative
6625,6751.0,Candida albicans,Negative
6626,dbAMP_21414,Bacillus subtilis,Negative
6627,dbAMP_21282,Pseudomonas aeruginosa,Negative
6628,dbAMP_23544,Salmonella enterica,Negative
6629,dbAMP_33969,Staphylococcus aureus,Negative
6630,DRAMP29003,Staphylococcus aureus,Negative
6631,dbAMP_27190,Pseudomonas aeruginosa,Negative
6632,20040.0,Acinetobacter baumannii,Negative
6633,21724.0,Candida albicans,Negative
6634,dbAMP_18258,Escherichia coli,Negative
6635,dbAMP_25216,Escherichia coli,Negative
6636,dbAMP_02808,Candida albicans,Negative
6637,19908.0,Acinetobacter baumannii,Negative
6638,dbAMP_20604,Bacillus subtilis,Negative
6639,19136.0,Pseudomonas aeruginosa,Negative
6640,dbAMP_16869,Staphylococcus aureus,Negative
6641,dbAMP_21125,Listeria monocytogenes,Negative
6642,dbAMP_19696,Enterococcus faecalis,Negative
6643,dbAMP_16414,Enterococcus faecalis,Negative
6644,dbAMP_16426,Pseudomonas aeruginosa,Negative
6645,dbAMP_19161,Pseudomonas aeruginosa,Negative
6646,dbAMP_17046,Staphylococcus aureus,Negative
6647,dbAMP_25097,Staphylococcus epidermidis,Negative
6648,dbAMP_16205,Staphylococcus aureus,Negative
6649,dbAMP_31133,Enterococcus faecalis,Negative
6650,21656.0,Pseudomonas aeruginosa,Negative
6651,dbAMP_33251,Pseudomonas aeruginosa,Negative
6652,dbAMP_24823,Staphylococcus aureus,Negative
6653,dbAMP_20117,Candida albicans,Negative
6654,dbAMP_18015,Candida albicans,Negative
6655,dbAMP_24847,Escherichia coli,Negative
6656,dbAMP_21766,Enterococcus faecalis,Negative
6657,dbAMP_20425,Pseudomonas aeruginosa,Negative
6658,dbAMP_16805,Escherichia coli,Negative
6659,17465.0,Acinetobacter baumannii,Negative
6660,17386.0,Candida parapsilosis,Negative
6661,dbAMP_27255,Bacillus subtilis,Negative
6662,dbAMP_15859,Escherichia coli,Negative
6663,dbAMP_16191,Staphylococcus aureus,Negative
6664,dbAMP_33332,Pseudomonas aeruginosa,Negative
6665,dbAMP_17780,Pseudomonas aeruginosa,Negative
6666,dbAMP_33590,Pseudomonas aeruginosa,Negative
6667,dbAMP_22521,Staphylococcus aureus,Negative
6668,19292.0,Staphylococcus aureus,Negative
6669,dbAMP_22546,Escherichia coli,Negative
6670,dbAMP_25191,Staphylococcus aureus,Negative
6671,20565.0,Staphylococcus aureus,Negative
6672,dbAMP_17613,Bacillus subtilis,Negative
6673,dbAMP_18840,Bacillus subtilis,Negative
6674,dbAMP_16264,Pseudomonas aeruginosa,Negative
6675,dbAMP_19698,Klebsiella pneumoniae,Negative
6676,22159.0,Staphylococcus aureus,Negative
6677,9317.0,Staphylococcus aureus,Negative
6678,dbAMP_33695,Staphylococcus epidermidis,Negative
6679,21196.0,Escherichia coli,Negative
6680,dbAMP_16221,Staphylococcus epidermidis,Negative
6681,dbAMP_22086,Escherichia coli,Negative
6682,dbAMP_33184,Pseudomonas aeruginosa,Negative
6683,dbAMP_18039,Candida parapsilosis,Negative
6684,4947.0,Pseudomonas aeruginosa,Negative
6685,17805.0,Escherichia coli,Negative
6686,dbAMP_16172,Salmonella enterica,Negative
6687,dbAMP_14690,Escherichia coli,Negative
6688,dbAMP_18755,Pseudomonas aeruginosa,Negative
6689,dbAMP_27395,Bacillus subtilis,Negative
6690,dbAMP_03244,Staphylococcus aureus,Negative
6691,22362.0,Acinetobacter baumannii,Negative
6692,dbAMP_33174,Pseudomonas aeruginosa,Negative
6693,dbAMP_15875,Enterococcus faecalis,Negative
