,ID,Pathogens,Link
5633,dbAMP_17799,Escherichia coli,Negative
5634,dbAMP_17801,Escherichia coli,Negative
5635,dbAMP_17801,Staphylococcus aureus,Negative
5636,dbAMP_17802,Acinetobacter baumannii,Negative
5637,dbAMP_17802,Enterococcus faecalis,Negative
5638,dbAMP_17802,Escherichia coli,Negative
5639,dbAMP_17803,Escherichia coli,Negative
5640,dbAMP_17810,Acinetobacter baumannii,Negative
5641,dbAMP_17810,Escherichia coli,Negative
5642,dbAMP_17810,Pseudomonas aeruginosa,Negative
5643,dbAMP_17810,Staphylococcus aureus,Negative
5644,dbAMP_17814,Escherichia coli,Negative
5645,dbAMP_17815,Bacillus cereus,Negative
5646,dbAMP_17815,Staphylococcus aureus,Negative
5647,dbAMP_17838,Staphylococcus aureus,Negative
5648,dbAMP_17839,Staphylococcus aureus,Negative
5649,dbAMP_17845,Staphylococcus aureus,Negative
5650,dbAMP_17852,Pseudomonas aeruginosa,Negative
5651,dbAMP_17852,Staphylococcus epidermidis,Negative
5652,dbAMP_17859,Candida albicans,Negative
5653,dbAMP_17859,Escherichia coli,Negative
5654,dbAMP_17859,Pseudomonas aeruginosa,Negative
5655,dbAMP_17859,Staphylococcus aureus,Negative
5656,dbAMP_17860,Escherichia coli,Negative
5657,dbAMP_17861,Escherichia coli,Negative
5658,dbAMP_17862,Bacillus subtilis,Negative
5659,dbAMP_17862,Pseudomonas aeruginosa,Negative
5660,dbAMP_17862,Staphylococcus aureus,Negative
5661,dbAMP_17863,Escherichia coli,Negative
5662,dbAMP_17863,Staphylococcus aureus,Negative
5663,dbAMP_17876,Candida albicans,Negative
5664,dbAMP_17876,Candida parapsilosis,Negative
5665,dbAMP_17884,Staphylococcus epidermidis,Negative
5666,dbAMP_17885,Escherichia coli,Negative
5667,dbAMP_17885,Salmonella enterica,Negative
5668,dbAMP_17886,Candida albicans,Negative
5669,dbAMP_17886,Candida parapsilosis,Negative
5670,dbAMP_17886,Enterococcus faecalis,Negative
5671,dbAMP_17886,Listeria monocytogenes,Negative
5672,dbAMP_17886,Staphylococcus aureus,Negative
5673,dbAMP_17887,Candida albicans,Negative
5674,dbAMP_17887,Candida parapsilosis,Negative
5675,dbAMP_17897,Staphylococcus epidermidis,Negative
5676,dbAMP_17898,Staphylococcus epidermidis,Negative
5677,dbAMP_17899,Staphylococcus epidermidis,Negative
5678,dbAMP_17900,Staphylococcus epidermidis,Negative
5679,dbAMP_17904,Bacillus subtilis,Negative
5680,dbAMP_17904,Escherichia coli,Negative
5681,dbAMP_17906,Candida albicans,Negative
5682,dbAMP_17906,Escherichia coli,Negative
5683,dbAMP_17906,Staphylococcus aureus,Negative
5684,dbAMP_17907,Escherichia coli,Negative
5685,dbAMP_17915,Escherichia coli,Negative
5686,dbAMP_17916,Candida albicans,Negative
5687,dbAMP_17916,Escherichia coli,Negative
5688,dbAMP_17916,Staphylococcus aureus,Negative
5689,dbAMP_17921,Escherichia coli,Negative
5690,dbAMP_17921,Pseudomonas aeruginosa,Negative
5691,dbAMP_17921,Staphylococcus aureus,Negative
5692,dbAMP_17930,Pseudomonas aeruginosa,Negative
5693,dbAMP_17932,Escherichia coli,Negative
5694,dbAMP_17932,Pseudomonas aeruginosa,Negative
5695,dbAMP_17932,Staphylococcus aureus,Negative
5696,dbAMP_17936,Candida albicans,Negative
5697,dbAMP_17936,Pseudomonas aeruginosa,Negative
5698,dbAMP_17936,Staphylococcus aureus,Negative
5699,dbAMP_17938,Candida albicans,Negative
5700,dbAMP_17938,Escherichia coli,Negative
5701,dbAMP_17938,Pseudomonas aeruginosa,Negative
5702,dbAMP_17938,Staphylococcus aureus,Negative
5703,dbAMP_17939,Candida albicans,Negative
5704,dbAMP_17939,Pseudomonas aeruginosa,Negative
5705,dbAMP_17940,Candida albicans,Negative
5706,dbAMP_17940,Enterococcus faecalis,Negative
5707,dbAMP_17940,Escherichia coli,Negative
5708,dbAMP_17940,Pseudomonas aeruginosa,Negative
5709,dbAMP_17940,Staphylococcus aureus,Negative
5710,dbAMP_17949,Escherichia coli,Negative
5711,dbAMP_17949,Staphylococcus aureus,Negative
5712,dbAMP_17950,Escherichia coli,Negative
5713,dbAMP_17950,Staphylococcus aureus,Negative
5714,dbAMP_17951,Escherichia coli,Negative
5715,dbAMP_17951,Staphylococcus aureus,Negative
5716,dbAMP_17968,Salmonella enterica,Negative
5717,dbAMP_17971,Escherichia coli,Negative
5718,dbAMP_17971,Listeria monocytogenes,Negative
5719,dbAMP_17971,Pseudomonas aeruginosa,Negative
5720,dbAMP_17971,Staphylococcus aureus,Negative
5721,dbAMP_17973,Listeria monocytogenes,Negative
5722,dbAMP_17979,Escherichia coli,Negative
5723,dbAMP_17979,Listeria monocytogenes,Negative
5724,dbAMP_17979,Pseudomonas aeruginosa,Negative
5725,dbAMP_17979,Staphylococcus aureus,Negative
5726,dbAMP_17981,Candida albicans,Negative
5727,dbAMP_17981,Escherichia coli,Negative
5728,dbAMP_17981,Micrococcus luteus,Negative
5729,dbAMP_17981,Staphylococcus aureus,Negative
5730,dbAMP_17984,Bacillus subtilis,Negative
5731,dbAMP_17984,Escherichia coli,Negative
5732,dbAMP_17984,Salmonella enterica,Negative
5733,dbAMP_17984,Staphylococcus aureus,Negative
5734,dbAMP_17990,Pseudomonas aeruginosa,Negative
5735,dbAMP_17990,Staphylococcus aureus,Negative
5736,dbAMP_18011,Candida albicans,Negative
5737,dbAMP_18011,Escherichia coli,Negative
5738,dbAMP_18011,Micrococcus luteus,Negative
5739,dbAMP_18011,Staphylococcus aureus,Negative
5740,dbAMP_18013,Candida albicans,Negative
5741,dbAMP_18015,Candida albicans,Negative
5742,dbAMP_18015,Escherichia coli,Negative
5743,dbAMP_18015,Micrococcus luteus,Negative
5744,dbAMP_18015,Staphylococcus aureus,Negative
5745,dbAMP_18016,Candida albicans,Negative
5746,dbAMP_18016,Escherichia coli,Negative
5747,dbAMP_18016,Micrococcus luteus,Negative
5748,dbAMP_18016,Staphylococcus aureus,Negative
5749,dbAMP_18017,Candida albicans,Negative
5750,dbAMP_18017,Micrococcus luteus,Negative
5751,dbAMP_18018,Candida albicans,Negative
5752,dbAMP_18018,Escherichia coli,Negative
5753,dbAMP_18018,Micrococcus luteus,Negative
5754,dbAMP_18018,Staphylococcus aureus,Negative
5755,dbAMP_18020,Candida albicans,Negative
5756,dbAMP_18020,Escherichia coli,Negative
5757,dbAMP_18020,Micrococcus luteus,Negative
5758,dbAMP_18020,Staphylococcus aureus,Negative
5759,dbAMP_18021,Escherichia coli,Negative
5760,dbAMP_18022,Escherichia coli,Negative
5761,dbAMP_18025,Staphylococcus aureus,Negative
5762,dbAMP_18030,Klebsiella pneumoniae,Negative
5763,dbAMP_18030,Pseudomonas aeruginosa,Negative
5764,dbAMP_18030,Salmonella enterica,Negative
5765,dbAMP_18030,Staphylococcus aureus,Negative
5766,dbAMP_18031,Acinetobacter baumannii,Negative
5767,dbAMP_18031,Escherichia coli,Negative
5768,dbAMP_18031,Klebsiella pneumoniae,Negative
5769,dbAMP_18031,Pseudomonas aeruginosa,Negative
5770,dbAMP_18031,Salmonella enterica,Negative
5771,dbAMP_18031,Staphylococcus aureus,Negative
5772,dbAMP_18039,Candida parapsilosis,Negative
5773,dbAMP_18044,Candida albicans,Negative
5774,dbAMP_18044,Candida parapsilosis,Negative
5775,dbAMP_18044,Staphylococcus aureus,Negative
5776,dbAMP_18044,Staphylococcus epidermidis,Negative
5777,dbAMP_18046,Staphylococcus aureus,Negative
5778,dbAMP_18048,Acinetobacter baumannii,Negative
5779,dbAMP_18048,Klebsiella pneumoniae,Negative
5780,dbAMP_18049,Candida parapsilosis,Negative
5781,dbAMP_18052,Candida parapsilosis,Negative
5782,dbAMP_18070,Escherichia coli,Negative
5783,dbAMP_18070,Klebsiella pneumoniae,Negative
5784,dbAMP_18070,Pseudomonas aeruginosa,Negative
5785,dbAMP_18072,Escherichia coli,Negative
5786,dbAMP_18072,Klebsiella pneumoniae,Negative
5787,dbAMP_18072,Pseudomonas aeruginosa,Negative
5788,dbAMP_18074,Escherichia coli,Negative
5789,dbAMP_18074,Klebsiella pneumoniae,Negative
5790,dbAMP_18074,Pseudomonas aeruginosa,Negative
5791,dbAMP_18079,Escherichia coli,Negative
5792,dbAMP_18080,Enterococcus faecalis,Negative
5793,dbAMP_18080,Listeria monocytogenes,Negative
5794,dbAMP_18080,Salmonella enterica,Negative
5795,dbAMP_18085,Enterococcus faecalis,Negative
5796,dbAMP_18085,Listeria monocytogenes,Negative
5797,dbAMP_18085,Salmonella enterica,Negative
5798,dbAMP_18093,Escherichia coli,Negative
5799,dbAMP_18093,Pseudomonas aeruginosa,Negative
5800,dbAMP_18094,Escherichia coli,Negative
5801,dbAMP_18094,Pseudomonas aeruginosa,Negative
5802,dbAMP_18094,Staphylococcus aureus,Negative
5803,dbAMP_18096,Escherichia coli,Negative
5804,dbAMP_18096,Pseudomonas aeruginosa,Negative
5805,dbAMP_18097,Klebsiella pneumoniae,Negative
5806,dbAMP_18100,Klebsiella pneumoniae,Negative
5807,dbAMP_18100,Pseudomonas aeruginosa,Negative
5808,dbAMP_18100,Salmonella enterica,Negative
5809,dbAMP_18102,Escherichia coli,Negative
5810,dbAMP_18102,Pseudomonas aeruginosa,Negative
5811,dbAMP_18105,Klebsiella pneumoniae,Negative
5812,dbAMP_18105,Salmonella enterica,Negative
5813,dbAMP_18106,Klebsiella pneumoniae,Negative
5814,dbAMP_18113,Enterococcus faecalis,Negative
5815,dbAMP_18113,Escherichia coli,Negative
5816,dbAMP_18113,Pseudomonas aeruginosa,Negative
5817,dbAMP_18113,Staphylococcus aureus,Negative
5818,dbAMP_18114,Escherichia coli,Negative
5819,dbAMP_18114,Pseudomonas aeruginosa,Negative
5820,dbAMP_18133,Bacillus megaterium,Negative
5821,dbAMP_18133,Escherichia coli,Negative
5822,dbAMP_18133,Pseudomonas aeruginosa,Negative
5823,dbAMP_18133,Salmonella enterica,Negative
5824,dbAMP_18133,Staphylococcus aureus,Negative
5825,dbAMP_18135,Acinetobacter baumannii,Negative
5826,dbAMP_18135,Escherichia coli,Negative
5827,dbAMP_18135,Klebsiella pneumoniae,Negative
5828,dbAMP_18135,Pseudomonas aeruginosa,Negative
5829,dbAMP_18135,Salmonella enterica,Negative
5830,dbAMP_18138,Pseudomonas aeruginosa,Negative
5831,dbAMP_18138,Salmonella enterica,Negative
5832,dbAMP_18139,Klebsiella pneumoniae,Negative
5833,dbAMP_18139,Pseudomonas aeruginosa,Negative
5834,dbAMP_18139,Salmonella enterica,Negative
5835,dbAMP_18140,Klebsiella pneumoniae,Negative
5836,dbAMP_18140,Pseudomonas aeruginosa,Negative
5837,dbAMP_18147,Acinetobacter baumannii,Negative
5838,dbAMP_18147,Escherichia coli,Negative
5839,dbAMP_18147,Klebsiella pneumoniae,Negative
5840,dbAMP_18147,Pseudomonas aeruginosa,Negative
5841,dbAMP_18147,Salmonella enterica,Negative
5842,dbAMP_18148,Pseudomonas aeruginosa,Negative
5843,dbAMP_18153,Klebsiella pneumoniae,Negative
5844,dbAMP_18153,Pseudomonas aeruginosa,Negative
5845,dbAMP_18158,Klebsiella pneumoniae,Negative
5846,dbAMP_18158,Pseudomonas aeruginosa,Negative
5847,dbAMP_18159,Pseudomonas aeruginosa,Negative
5848,dbAMP_18168,Escherichia coli,Negative
5849,dbAMP_18168,Pseudomonas aeruginosa,Negative
5850,dbAMP_18178,Bacillus subtilis,Negative
5851,dbAMP_18178,Staphylococcus epidermidis,Negative
5852,dbAMP_18193,Enterococcus faecium,Negative
5853,dbAMP_18200,Bacillus megaterium,Negative
5854,dbAMP_18200,Escherichia coli,Negative
5855,dbAMP_18200,Pseudomonas aeruginosa,Negative
5856,dbAMP_18200,Salmonella enterica,Negative
5857,dbAMP_18200,Staphylococcus aureus,Negative
5858,dbAMP_18204,Listeria monocytogenes,Negative
5859,dbAMP_18205,Listeria monocytogenes,Negative
5860,dbAMP_18206,Bacillus subtilis,Negative
5861,dbAMP_18206,Staphylococcus epidermidis,Negative
5862,dbAMP_18214,Pseudomonas aeruginosa,Negative
5863,dbAMP_18218,Enterobacter cloacae,Negative
5864,dbAMP_18218,Klebsiella pneumoniae,Negative
5865,dbAMP_18219,Enterobacter cloacae,Negative
5866,dbAMP_18219,Escherichia coli,Negative
5867,dbAMP_18219,Klebsiella pneumoniae,Negative
5868,dbAMP_18226,Enterobacter cloacae,Negative
5869,dbAMP_18226,Klebsiella pneumoniae,Negative
5870,dbAMP_18226,Staphylococcus aureus,Negative
5871,dbAMP_18228,Bacillus cereus,Negative
5872,dbAMP_18228,Enterococcus faecium,Negative
5873,dbAMP_18228,Escherichia coli,Negative
5874,dbAMP_18228,Pseudomonas aeruginosa,Negative
5875,dbAMP_18228,Salmonella enterica,Negative
5876,dbAMP_18229,Bacillus cereus,Negative
5877,dbAMP_18229,Enterococcus faecium,Negative
5878,dbAMP_18229,Micrococcus luteus,Negative
5879,dbAMP_18229,Salmonella enterica,Negative
5880,dbAMP_18229,Staphylococcus epidermidis,Negative
5881,dbAMP_18230,Bacillus cereus,Negative
5882,dbAMP_18230,Enterococcus faecium,Negative
5883,dbAMP_18230,Escherichia coli,Negative
5884,dbAMP_18230,Micrococcus luteus,Negative
5885,dbAMP_18230,Pseudomonas aeruginosa,Negative
5886,dbAMP_18230,Salmonella enterica,Negative
5887,dbAMP_18230,Staphylococcus aureus,Negative
5888,dbAMP_18230,Staphylococcus epidermidis,Negative
5889,dbAMP_18232,Bacillus cereus,Negative
5890,dbAMP_18232,Candida albicans,Negative
5891,dbAMP_18232,Pseudomonas aeruginosa,Negative
5892,dbAMP_18236,Bacillus cereus,Negative
5893,dbAMP_18237,Bacillus subtilis,Negative
5894,dbAMP_18237,Enterobacter cloacae,Negative
5895,dbAMP_18237,Pseudomonas aeruginosa,Negative
5896,dbAMP_18237,Staphylococcus epidermidis,Negative
5897,dbAMP_18240,Staphylococcus aureus,Negative
5898,dbAMP_18244,Escherichia coli,Negative
5899,dbAMP_18244,Staphylococcus aureus,Negative
5900,dbAMP_18245,Klebsiella pneumoniae,Negative
5901,dbAMP_18245,Staphylococcus aureus,Negative
5902,dbAMP_18246,Staphylococcus aureus,Negative
5903,dbAMP_18247,Escherichia coli,Negative
5904,dbAMP_18247,Staphylococcus aureus,Negative
5905,dbAMP_18250,Escherichia coli,Negative
5906,dbAMP_18250,Staphylococcus aureus,Negative
5907,dbAMP_18255,Escherichia coli,Negative
5908,dbAMP_18255,Staphylococcus aureus,Negative
5909,dbAMP_18256,Staphylococcus aureus,Negative
5910,dbAMP_18257,Escherichia coli,Negative
5911,dbAMP_18258,Escherichia coli,Negative
5912,dbAMP_18258,Staphylococcus aureus,Negative
5913,dbAMP_18260,Escherichia coli,Negative
5914,dbAMP_18260,Staphylococcus aureus,Negative
5915,dbAMP_18261,Escherichia coli,Negative
5916,dbAMP_18261,Staphylococcus aureus,Negative
5917,dbAMP_18286,Acinetobacter baumannii,Negative
5918,dbAMP_18286,Bacillus subtilis,Negative
5919,dbAMP_18286,Candida albicans,Negative
5920,dbAMP_18286,Enterococcus faecalis,Negative
5921,dbAMP_18286,Escherichia coli,Negative
5922,dbAMP_18286,Pseudomonas aeruginosa,Negative
5923,dbAMP_18286,Staphylococcus aureus,Negative
5924,dbAMP_18286,Staphylococcus epidermidis,Negative
5925,dbAMP_18293,Acinetobacter baumannii,Negative
5926,dbAMP_18293,Bacillus subtilis,Negative
5927,dbAMP_18293,Candida albicans,Negative
5928,dbAMP_18293,Enterococcus faecalis,Negative
5929,dbAMP_18293,Escherichia coli,Negative
5930,dbAMP_18293,Pseudomonas aeruginosa,Negative
5931,dbAMP_18293,Staphylococcus aureus,Negative
5932,dbAMP_18293,Staphylococcus epidermidis,Negative
5933,dbAMP_18343,Escherichia coli,Negative
5934,dbAMP_18366,Bacillus subtilis,Negative
5935,dbAMP_18366,Escherichia coli,Negative
5936,dbAMP_18366,Pseudomonas aeruginosa,Negative
5937,dbAMP_18366,Staphylococcus aureus,Negative
5938,dbAMP_18370,Staphylococcus aureus,Negative
5939,dbAMP_18370,Staphylococcus epidermidis,Negative
5940,dbAMP_18371,Escherichia coli,Negative
5941,dbAMP_18371,Pseudomonas aeruginosa,Negative
5942,dbAMP_18371,Salmonella enterica,Negative
5943,dbAMP_18371,Staphylococcus aureus,Negative
5944,dbAMP_18371,Staphylococcus epidermidis,Negative
5945,dbAMP_18372,Escherichia coli,Negative
5946,dbAMP_18372,Pseudomonas aeruginosa,Negative
5947,dbAMP_18372,Salmonella enterica,Negative
5948,dbAMP_18372,Staphylococcus aureus,Negative
5949,dbAMP_18372,Staphylococcus epidermidis,Negative
5950,dbAMP_18375,Pseudomonas aeruginosa,Negative
5951,dbAMP_18375,Staphylococcus aureus,Negative
5952,dbAMP_18375,Staphylococcus epidermidis,Negative
5953,dbAMP_18376,Staphylococcus aureus,Negative
5954,dbAMP_18376,Staphylococcus epidermidis,Negative
5955,dbAMP_18379,Staphylococcus epidermidis,Negative
5956,dbAMP_18407,Candida albicans,Negative
5957,dbAMP_18407,Candida parapsilosis,Negative
5958,dbAMP_18407,Pseudomonas aeruginosa,Negative
5959,dbAMP_18408,Candida albicans,Negative
5960,dbAMP_18408,Candida parapsilosis,Negative
5961,dbAMP_18408,Escherichia coli,Negative
5962,dbAMP_18408,Pseudomonas aeruginosa,Negative
5963,dbAMP_18408,Salmonella enterica,Negative
5964,dbAMP_18408,Staphylococcus aureus,Negative
5965,dbAMP_18408,Staphylococcus epidermidis,Negative
5966,dbAMP_18414,Staphylococcus aureus,Negative
5967,dbAMP_18415,Staphylococcus aureus,Negative
5968,dbAMP_18422,Escherichia coli,Negative
5969,dbAMP_18422,Salmonella enterica,Negative
5970,dbAMP_18425,Escherichia coli,Negative
5971,dbAMP_18425,Salmonella enterica,Negative
5972,dbAMP_18426,Escherichia coli,Negative
5973,dbAMP_18426,Salmonella enterica,Negative
5974,dbAMP_18428,Escherichia coli,Negative
5975,dbAMP_18428,Salmonella enterica,Negative
5976,dbAMP_18429,Candida albicans,Negative
5977,dbAMP_18429,Candida parapsilosis,Negative
5978,dbAMP_18429,Pseudomonas aeruginosa,Negative
5979,dbAMP_18429,Staphylococcus aureus,Negative
5980,dbAMP_18429,Staphylococcus epidermidis,Negative
5981,dbAMP_18431,Candida albicans,Negative
5982,dbAMP_18431,Candida parapsilosis,Negative
5983,dbAMP_18432,Candida albicans,Negative
5984,dbAMP_18432,Candida parapsilosis,Negative
5985,dbAMP_18432,Pseudomonas aeruginosa,Negative
5986,dbAMP_18432,Staphylococcus aureus,Negative
5987,dbAMP_18432,Staphylococcus epidermidis,Negative
5988,dbAMP_18433,Candida albicans,Negative
5989,dbAMP_18433,Candida parapsilosis,Negative
5990,dbAMP_18433,Pseudomonas aeruginosa,Negative
5991,dbAMP_18437,Pseudomonas aeruginosa,Negative
5992,dbAMP_18508,Candida albicans,Negative
5993,dbAMP_18508,Candida parapsilosis,Negative
5994,dbAMP_18508,Escherichia coli,Negative
5995,dbAMP_18508,Pseudomonas aeruginosa,Negative
5996,dbAMP_18508,Salmonella enterica,Negative
5997,dbAMP_18508,Staphylococcus aureus,Negative
5998,dbAMP_18508,Staphylococcus epidermidis,Negative
5999,dbAMP_18509,Acinetobacter baumannii,Negative
6000,dbAMP_18509,Pseudomonas aeruginosa,Negative
6001,dbAMP_18511,Pseudomonas aeruginosa,Negative
6002,dbAMP_18512,Acinetobacter baumannii,Negative
6003,dbAMP_18512,Enterococcus faecium,Negative
6004,dbAMP_18512,Pseudomonas aeruginosa,Negative
6005,dbAMP_18513,Pseudomonas aeruginosa,Negative
6006,dbAMP_18519,Enterococcus faecalis,Negative
6007,dbAMP_18519,Pseudomonas aeruginosa,Negative
6008,dbAMP_18520,Escherichia coli,Negative
6009,dbAMP_18520,Staphylococcus epidermidis,Negative
6010,dbAMP_18521,Escherichia coli,Negative
6011,dbAMP_18522,Enterococcus faecalis,Negative
6012,dbAMP_18522,Staphylococcus aureus,Negative
6013,dbAMP_18524,Enterococcus faecalis,Negative
6014,dbAMP_18524,Klebsiella pneumoniae,Negative
6015,dbAMP_18524,Pseudomonas aeruginosa,Negative
6016,dbAMP_18524,Staphylococcus aureus,Negative
6017,dbAMP_18525,Acinetobacter baumannii,Negative
6018,dbAMP_18525,Enterococcus faecalis,Negative
6019,dbAMP_18525,Escherichia coli,Negative
6020,dbAMP_18525,Klebsiella pneumoniae,Negative
6021,dbAMP_18525,Pseudomonas aeruginosa,Negative
6022,dbAMP_18525,Staphylococcus aureus,Negative
6023,dbAMP_18526,Enterococcus faecalis,Negative
6024,dbAMP_18526,Klebsiella pneumoniae,Negative
6025,dbAMP_18526,Pseudomonas aeruginosa,Negative
6026,dbAMP_18526,Staphylococcus aureus,Negative
6027,dbAMP_18527,Acinetobacter baumannii,Negative
6028,dbAMP_18527,Enterococcus faecalis,Negative
6029,dbAMP_18527,Klebsiella pneumoniae,Negative
6030,dbAMP_18527,Staphylococcus aureus,Negative
6031,dbAMP_18545,Enterococcus faecalis,Negative
6032,dbAMP_18545,Escherichia coli,Negative
6033,dbAMP_18545,Klebsiella pneumoniae,Negative
6034,dbAMP_18545,Pseudomonas aeruginosa,Negative
6035,dbAMP_18545,Salmonella enterica,Negative
6036,dbAMP_18545,Staphylococcus aureus,Negative
6037,dbAMP_18577,Acinetobacter baumannii,Negative
6038,dbAMP_18577,Enterococcus faecalis,Negative
6039,dbAMP_18577,Escherichia coli,Negative
6040,dbAMP_18577,Klebsiella pneumoniae,Negative
6041,dbAMP_18577,Pseudomonas aeruginosa,Negative
6042,dbAMP_18577,Salmonella enterica,Negative
6043,dbAMP_18577,Staphylococcus aureus,Negative
6044,dbAMP_18579,Escherichia coli,Negative
6045,dbAMP_18580,Escherichia coli,Negative
6046,dbAMP_18581,Escherichia coli,Negative
6047,dbAMP_18582,Escherichia coli,Negative
6048,dbAMP_18583,Escherichia coli,Negative
6049,dbAMP_18585,Escherichia coli,Negative
6050,dbAMP_18587,Acinetobacter baumannii,Negative
6051,dbAMP_18587,Cryptococcus neoformans,Negative
6052,dbAMP_18587,Enterococcus faecalis,Negative
6053,dbAMP_18587,Staphylococcus epidermidis,Negative
6054,dbAMP_18657,Candida albicans,Negative
6055,dbAMP_18657,Escherichia coli,Negative
6056,dbAMP_18657,Pseudomonas aeruginosa,Negative
6057,dbAMP_18657,Staphylococcus aureus,Negative
6058,dbAMP_18658,Candida albicans,Negative
6059,dbAMP_18658,Staphylococcus aureus,Negative
6060,dbAMP_18659,Candida albicans,Negative
6061,dbAMP_18659,Staphylococcus aureus,Negative
6062,dbAMP_18660,Candida albicans,Negative
6063,dbAMP_18660,Staphylococcus aureus,Negative
6064,dbAMP_18661,Candida albicans,Negative
6065,dbAMP_18661,Staphylococcus aureus,Negative
6066,dbAMP_18664,Candida albicans,Negative
6067,dbAMP_18666,Candida albicans,Negative
6068,dbAMP_18666,Staphylococcus aureus,Negative
6069,dbAMP_18667,Candida albicans,Negative
6070,dbAMP_18667,Staphylococcus aureus,Negative
6071,dbAMP_18668,Candida albicans,Negative
6072,dbAMP_18668,Staphylococcus aureus,Negative
6073,dbAMP_18670,Candida albicans,Negative
6074,dbAMP_18670,Cryptococcus neoformans,Negative
6075,dbAMP_18670,Escherichia coli,Negative
6076,dbAMP_18670,Staphylococcus aureus,Negative
6077,dbAMP_18671,Candida albicans,Negative
6078,dbAMP_18671,Cryptococcus neoformans,Negative
6079,dbAMP_18671,Staphylococcus aureus,Negative
6080,dbAMP_18673,Candida albicans,Negative
6081,dbAMP_18673,Pseudomonas aeruginosa,Negative
6082,dbAMP_18673,Staphylococcus aureus,Negative
6083,dbAMP_18674,Candida albicans,Negative
6084,dbAMP_18674,Cryptococcus neoformans,Negative
6085,dbAMP_18674,Escherichia coli,Negative
6086,dbAMP_18674,Pseudomonas aeruginosa,Negative
6087,dbAMP_18674,Staphylococcus aureus,Negative
6088,dbAMP_18676,Candida albicans,Negative
6089,dbAMP_18676,Escherichia coli,Negative
6090,dbAMP_18676,Pseudomonas aeruginosa,Negative
6091,dbAMP_18676,Staphylococcus aureus,Negative
6092,dbAMP_18677,Candida albicans,Negative
6093,dbAMP_18677,Cryptococcus neoformans,Negative
6094,dbAMP_18677,Pseudomonas aeruginosa,Negative
6095,dbAMP_18679,Candida albicans,Negative
6096,dbAMP_18679,Pseudomonas aeruginosa,Negative
6097,dbAMP_18679,Staphylococcus aureus,Negative
6098,dbAMP_18681,Candida albicans,Negative
6099,dbAMP_18681,Pseudomonas aeruginosa,Negative
6100,dbAMP_18681,Staphylococcus aureus,Negative
6101,dbAMP_18682,Candida albicans,Negative
6102,dbAMP_18682,Staphylococcus aureus,Negative
6103,dbAMP_18688,Candida albicans,Negative
6104,dbAMP_18688,Pseudomonas aeruginosa,Negative
6105,dbAMP_18688,Staphylococcus aureus,Negative
6106,dbAMP_18690,Candida albicans,Negative
6107,dbAMP_18690,Staphylococcus aureus,Negative
6108,dbAMP_18696,Candida albicans,Negative
6109,dbAMP_18696,Pseudomonas aeruginosa,Negative
6110,dbAMP_18696,Staphylococcus aureus,Negative
6111,dbAMP_18697,Candida albicans,Negative
6112,dbAMP_18697,Escherichia coli,Negative
6113,dbAMP_18697,Pseudomonas aeruginosa,Negative
6114,dbAMP_18697,Staphylococcus aureus,Negative
6115,dbAMP_18698,Candida albicans,Negative
6116,dbAMP_18698,Escherichia coli,Negative
6117,dbAMP_18698,Pseudomonas aeruginosa,Negative
6118,dbAMP_18698,Staphylococcus aureus,Negative
6119,dbAMP_18699,Candida albicans,Negative
6120,dbAMP_18699,Cryptococcus neoformans,Negative
6121,dbAMP_18699,Escherichia coli,Negative
6122,dbAMP_18699,Pseudomonas aeruginosa,Negative
6123,dbAMP_18699,Staphylococcus aureus,Negative
6124,dbAMP_18700,Candida albicans,Negative
6125,dbAMP_18700,Escherichia coli,Negative
6126,dbAMP_18700,Staphylococcus aureus,Negative
6127,dbAMP_18705,Candida albicans,Negative
6128,dbAMP_18705,Pseudomonas aeruginosa,Negative
6129,dbAMP_18705,Staphylococcus aureus,Negative
6130,dbAMP_18706,Candida albicans,Negative
6131,dbAMP_18706,Cryptococcus neoformans,Negative
6132,dbAMP_18706,Escherichia coli,Negative
6133,dbAMP_18706,Pseudomonas aeruginosa,Negative
6134,dbAMP_18706,Staphylococcus aureus,Negative
6135,dbAMP_18707,Candida albicans,Negative
6136,dbAMP_18707,Cryptococcus neoformans,Negative
6137,dbAMP_18707,Escherichia coli,Negative
6138,dbAMP_18707,Pseudomonas aeruginosa,Negative
6139,dbAMP_18707,Staphylococcus aureus,Negative
6140,dbAMP_18715,Pseudomonas aeruginosa,Negative
6141,dbAMP_18716,Pseudomonas aeruginosa,Negative
6142,dbAMP_18717,Pseudomonas aeruginosa,Negative
6143,dbAMP_18718,Escherichia coli,Negative
6144,dbAMP_18718,Pseudomonas aeruginosa,Negative
6145,dbAMP_18718,Salmonella enterica,Negative
6146,dbAMP_18718,Staphylococcus aureus,Negative
6147,dbAMP_18718,Staphylococcus epidermidis,Negative
6148,dbAMP_18719,Escherichia coli,Negative
6149,dbAMP_18719,Pseudomonas aeruginosa,Negative
6150,dbAMP_18719,Salmonella enterica,Negative
6151,dbAMP_18719,Staphylococcus aureus,Negative
6152,dbAMP_18719,Staphylococcus epidermidis,Negative
6153,dbAMP_18720,Escherichia coli,Negative
6154,dbAMP_18720,Pseudomonas aeruginosa,Negative
6155,dbAMP_18720,Salmonella enterica,Negative
6156,dbAMP_18720,Staphylococcus aureus,Negative
6157,dbAMP_18720,Staphylococcus epidermidis,Negative
6158,dbAMP_18726,Escherichia coli,Negative
