,PeptideID,TargetID,ID,Pathogens,Link
5526,8134,4,dbAMP_21733,Cryptococcus neoformans,Negative
5527,8858,14,dbAMP_22895,Staphylococcus aureus,Negative
5528,10884,11,dbAMP_33013,Pseudomonas aeruginosa,Negative
5529,11049,14,dbAMP_33253,Staphylococcus aureus,Negative
5530,4912,15,dbAMP_16173,Staphylococcus epidermidis,Negative
5531,8084,10,dbAMP_21651,Micrococcus luteus,Negative
5532,6656,7,dbAMP_18991,Escherichia coli,Negative
5533,5954,3,dbAMP_17904,Bacillus subtilis,Negative
5534,1607,8,21663.0,Klebsiella pneumoniae,Negative
5535,8606,11,dbAMP_22559,Pseudomonas aeruginosa,Negative
5536,448,14,18176.0,Staphylococcus aureus,Negative
5537,2706,14,dbAMP_02086,Staphylococcus aureus,Negative
5538,7118,14,dbAMP_19755,Staphylococcus aureus,Negative
5539,6713,3,dbAMP_19066,Bacillus subtilis,Negative
5540,8451,7,dbAMP_22298,Escherichia coli,Negative
5541,6737,7,dbAMP_19093,Escherichia coli,Negative
5542,8603,11,dbAMP_22546,Pseudomonas aeruginosa,Negative
5543,8910,3,dbAMP_23074,Bacillus subtilis,Negative
5544,4994,14,dbAMP_16259,Staphylococcus aureus,Negative
5545,7773,13,dbAMP_21118,Salmonella enterica,Negative
5546,1272,7,20540.0,Escherichia coli,Negative
5547,9629,8,dbAMP_24357,Klebsiella pneumoniae,Negative
5548,3298,14,dbAMP_03671,Staphylococcus aureus,Negative
5549,2412,13,dbAMP_00880,Salmonella enterica,Negative
5550,3391,3,dbAMP_04006,Bacillus subtilis,Negative
5551,198,14,17503.0,Staphylococcus aureus,Negative
5552,5352,0,dbAMP_16912,Acinetobacter baumannii,Negative
5553,2402,3,dbAMP_00730,Bacillus subtilis,Negative
5554,6419,14,dbAMP_18688,Staphylococcus aureus,Negative
5555,8578,8,dbAMP_22498,Klebsiella pneumoniae,Negative
5556,6898,7,dbAMP_19332,Escherichia coli,Negative
5557,1865,14,22268.0,Staphylococcus aureus,Negative
5558,6153,5,dbAMP_18226,Enterobacter cloacae,Negative
5559,2839,11,dbAMP_02417,Pseudomonas aeruginosa,Negative
5560,8845,7,dbAMP_22881,Escherichia coli,Negative
5561,934,7,19899.0,Escherichia coli,Negative
5562,10901,14,dbAMP_33030,Staphylococcus aureus,Negative
5563,2296,13,dbAMP_00151,Salmonella enterica,Negative
5564,1043,0,20079.0,Acinetobacter baumannii,Negative
5565,561,6,18657.0,Enterococcus faecium,Negative
5566,10079,14,dbAMP_25277,Staphylococcus aureus,Negative
5567,7332,14,dbAMP_20393,Staphylococcus aureus,Negative
5568,10181,14,dbAMP_25444,Staphylococcus aureus,Negative
5569,6704,7,dbAMP_19055,Escherichia coli,Negative
5570,71,8,1465.0,Klebsiella pneumoniae,Negative
5571,5961,7,dbAMP_17921,Escherichia coli,Negative
5572,3108,11,dbAMP_03184,Pseudomonas aeruginosa,Negative
5573,3307,14,dbAMP_03683,Staphylococcus aureus,Negative
5574,10331,10,dbAMP_27482,Micrococcus luteus,Negative
5575,8611,14,dbAMP_22580,Staphylococcus aureus,Negative
5576,4017,4,dbAMP_10641,Cryptococcus neoformans,Negative
5577,3563,15,dbAMP_04699,Staphylococcus epidermidis,Negative
5578,9160,10,dbAMP_23588,Micrococcus luteus,Negative
5579,7283,3,dbAMP_20334,Bacillus subtilis,Negative
5580,10934,7,dbAMP_33120,Escherichia coli,Negative
5581,8131,7,dbAMP_21730,Escherichia coli,Negative
5582,247,7,17610.0,Escherichia coli,Negative
5583,4282,14,dbAMP_12947,Staphylococcus aureus,Negative
5584,7011,14,dbAMP_19566,Staphylococcus aureus,Negative
5585,7210,11,dbAMP_20117,Pseudomonas aeruginosa,Negative
5586,1024,0,20054.0,Acinetobacter baumannii,Negative
5587,5474,8,dbAMP_17137,Klebsiella pneumoniae,Negative
5588,50,11,13939.0,Pseudomonas aeruginosa,Negative
5589,1864,7,22267.0,Escherichia coli,Negative
5590,8352,3,dbAMP_22076,Bacillus subtilis,Negative
5591,783,11,19569.0,Pseudomonas aeruginosa,Negative
5592,164,0,17413.0,Acinetobacter baumannii,Negative
5593,1768,14,21986.0,Staphylococcus aureus,Negative
5594,747,1,19479.0,Bacillus cereus,Negative
5595,6194,7,dbAMP_18343,Escherichia coli,Negative
5596,5856,14,dbAMP_17769,Staphylococcus aureus,Negative
5597,3210,11,dbAMP_03455,Pseudomonas aeruginosa,Negative
5598,638,14,18858.0,Staphylococcus aureus,Negative
5599,1454,8,21173.0,Klebsiella pneumoniae,Negative
5600,133,7,17281.0,Escherichia coli,Negative
5601,1300,1,20596.0,Bacillus cereus,Negative
5602,9547,14,dbAMP_24220,Staphylococcus aureus,Negative
5603,9278,11,dbAMP_23825,Pseudomonas aeruginosa,Negative
5604,11301,11,dbAMP_33944,Pseudomonas aeruginosa,Negative
5605,7814,11,dbAMP_21170,Pseudomonas aeruginosa,Negative
5606,10168,11,dbAMP_25429,Pseudomonas aeruginosa,Negative
5607,5383,3,dbAMP_16986,Bacillus subtilis,Negative
5608,8998,11,dbAMP_23217,Pseudomonas aeruginosa,Negative
5609,10590,7,dbAMP_31701,Escherichia coli,Negative
5610,7349,7,dbAMP_20414,Escherichia coli,Negative
5611,9786,14,dbAMP_24682,Staphylococcus aureus,Negative
5612,4545,7,dbAMP_15574,Escherichia coli,Negative
5613,673,11,19150.0,Pseudomonas aeruginosa,Negative
5614,4192,2,dbAMP_11688,Bacillus megaterium,Negative
5615,1280,8,20566.0,Klebsiella pneumoniae,Negative
5616,11519,14,dbAMP_34330,Staphylococcus aureus,Negative
5617,6098,8,dbAMP_18139,Klebsiella pneumoniae,Negative
5618,9330,11,dbAMP_23904,Pseudomonas aeruginosa,Negative
5619,9532,9,dbAMP_24204,Listeria monocytogenes,Negative
5620,9560,14,dbAMP_24243,Staphylococcus aureus,Negative
5621,9626,13,dbAMP_24354,Salmonella enterica,Negative
5622,4476,7,dbAMP_14876,Escherichia coli,Negative
5623,6644,7,dbAMP_18978,Escherichia coli,Negative
5624,2102,7,DRAMP00931,Escherichia coli,Negative
5625,1039,8,20075.0,Klebsiella pneumoniae,Negative
5626,7616,11,dbAMP_20938,Pseudomonas aeruginosa,Negative
5627,731,11,19411.0,Pseudomonas aeruginosa,Negative
5628,11449,14,dbAMP_34260,Staphylococcus aureus,Negative
5629,8141,11,dbAMP_21742,Pseudomonas aeruginosa,Negative
5630,7773,11,dbAMP_21118,Pseudomonas aeruginosa,Negative
5631,1135,8,20290.0,Klebsiella pneumoniae,Negative
5632,7291,11,dbAMP_20344,Pseudomonas aeruginosa,Negative
5633,2762,8,dbAMP_02190,Klebsiella pneumoniae,Negative
5634,5286,11,dbAMP_16763,Pseudomonas aeruginosa,Negative
5635,3699,11,dbAMP_05244,Pseudomonas aeruginosa,Negative
5636,625,7,18836.0,Escherichia coli,Negative
5637,5168,11,dbAMP_16525,Pseudomonas aeruginosa,Negative
5638,595,3,18758.0,Bacillus subtilis,Negative
5639,5261,13,dbAMP_16738,Salmonella enterica,Negative
5640,10261,11,dbAMP_27264,Pseudomonas aeruginosa,Negative
5641,9629,7,dbAMP_24357,Escherichia coli,Negative
5642,5866,3,dbAMP_17782,Bacillus subtilis,Negative
5643,6908,14,dbAMP_19353,Staphylococcus aureus,Negative
5644,6293,11,dbAMP_18537,Pseudomonas aeruginosa,Negative
5645,8998,3,dbAMP_23217,Bacillus subtilis,Negative
5646,6293,7,dbAMP_18537,Escherichia coli,Negative
5647,6402,14,dbAMP_18666,Staphylococcus aureus,Negative
5648,9149,7,dbAMP_23577,Escherichia coli,Negative
5649,5098,11,dbAMP_16398,Pseudomonas aeruginosa,Negative
5650,5460,4,dbAMP_17117,Cryptococcus neoformans,Negative
5651,3039,9,dbAMP_03017,Listeria monocytogenes,Negative
5652,4119,8,dbAMP_11108,Klebsiella pneumoniae,Negative
5653,10467,11,dbAMP_28789,Pseudomonas aeruginosa,Negative
5654,2633,11,dbAMP_01975,Pseudomonas aeruginosa,Negative
5655,2847,14,dbAMP_02436,Staphylococcus aureus,Negative
5656,393,14,18071.0,Staphylococcus aureus,Negative
5657,15,5,1052.0,Enterobacter cloacae,Negative
5658,10579,14,dbAMP_31650,Staphylococcus aureus,Negative
5659,3115,14,dbAMP_03204,Staphylococcus aureus,Negative
5660,9027,14,dbAMP_23257,Staphylococcus aureus,Negative
5661,2947,7,dbAMP_02714,Escherichia coli,Negative
5662,1871,7,22274.0,Escherichia coli,Negative
5663,7930,11,dbAMP_21362,Pseudomonas aeruginosa,Negative
5664,4283,14,dbAMP_13206,Staphylococcus aureus,Negative
5665,4358,14,dbAMP_14755,Staphylococcus aureus,Negative
5666,5732,14,dbAMP_17552,Staphylococcus aureus,Negative
5667,8440,7,dbAMP_22285,Escherichia coli,Negative
5668,11403,7,dbAMP_34214,Escherichia coli,Negative
5669,4196,5,dbAMP_11722,Enterobacter cloacae,Negative
5670,7642,11,dbAMP_20964,Pseudomonas aeruginosa,Negative
5671,9457,8,dbAMP_24067,Klebsiella pneumoniae,Negative
5672,4318,7,dbAMP_14715,Escherichia coli,Negative
5673,8481,1,dbAMP_22330,Bacillus cereus,Negative
5674,10140,8,dbAMP_25387,Klebsiella pneumoniae,Negative
5675,9854,7,dbAMP_24841,Escherichia coli,Negative
5676,10204,6,dbAMP_27112,Enterococcus faecium,Negative
5677,10445,7,dbAMP_28635,Escherichia coli,Negative
5678,2576,14,dbAMP_01878,Staphylococcus aureus,Negative
5679,149,7,17354.0,Escherichia coli,Negative
5680,2496,8,dbAMP_01653,Klebsiella pneumoniae,Negative
5681,377,7,18055.0,Escherichia coli,Negative
5682,7057,7,dbAMP_19662,Escherichia coli,Negative
5683,6784,15,dbAMP_19160,Staphylococcus epidermidis,Negative
5684,4936,14,dbAMP_16197,Staphylococcus aureus,Negative
5685,4303,11,dbAMP_14696,Pseudomonas aeruginosa,Negative
5686,10614,14,dbAMP_31781,Staphylococcus aureus,Negative
5687,6637,2,dbAMP_18969,Bacillus megaterium,Negative
5688,8023,7,dbAMP_21526,Escherichia coli,Negative
5689,2411,14,dbAMP_00878,Staphylococcus aureus,Negative
5690,3012,3,dbAMP_02946,Bacillus subtilis,Negative
5691,2860,7,dbAMP_02494,Escherichia coli,Negative
5692,1451,8,21170.0,Klebsiella pneumoniae,Negative
5693,10686,10,dbAMP_32031,Micrococcus luteus,Negative
5694,6990,14,dbAMP_19540,Staphylococcus aureus,Negative
5695,10695,7,dbAMP_32062,Escherichia coli,Negative
5696,7662,11,dbAMP_20984,Pseudomonas aeruginosa,Negative
5697,10084,11,dbAMP_25282,Pseudomonas aeruginosa,Negative
5698,9632,13,dbAMP_24362,Salmonella enterica,Negative
5699,7083,11,dbAMP_19717,Pseudomonas aeruginosa,Negative
5700,3660,14,dbAMP_05087,Staphylococcus aureus,Negative
5701,3101,14,dbAMP_03151,Staphylococcus aureus,Negative
5702,10540,14,dbAMP_31319,Staphylococcus aureus,Negative
5703,9273,7,dbAMP_23819,Escherichia coli,Negative
5704,9636,7,dbAMP_24367,Escherichia coli,Negative
5705,1917,11,22338.0,Pseudomonas aeruginosa,Negative
5706,3783,11,dbAMP_05731,Pseudomonas aeruginosa,Negative
5707,3864,10,dbAMP_09061,Micrococcus luteus,Negative
5708,6126,15,dbAMP_18178,Staphylococcus epidermidis,Negative
5709,10506,8,dbAMP_31137,Klebsiella pneumoniae,Negative
5710,6715,3,dbAMP_19068,Bacillus subtilis,Negative
5711,4637,13,dbAMP_15850,Salmonella enterica,Negative
5712,6804,8,dbAMP_19214,Klebsiella pneumoniae,Negative
5713,7062,14,dbAMP_19694,Staphylococcus aureus,Negative
5714,2934,14,dbAMP_02688,Staphylococcus aureus,Negative
5715,6428,4,dbAMP_18699,Cryptococcus neoformans,Negative
5716,10012,7,dbAMP_25119,Escherichia coli,Negative
5717,6457,11,dbAMP_18755,Pseudomonas aeruginosa,Negative
5718,3547,13,dbAMP_04647,Salmonella enterica,Negative
5719,1984,14,4950.0,Staphylococcus aureus,Negative
5720,7788,13,dbAMP_21133,Salmonella enterica,Negative
5721,84,0,15837.0,Acinetobacter baumannii,Negative
5722,896,14,19850.0,Staphylococcus aureus,Negative
5723,7404,15,dbAMP_20491,Staphylococcus epidermidis,Negative
5724,5093,7,dbAMP_16392,Escherichia coli,Negative
5725,9963,6,dbAMP_25037,Enterococcus faecium,Negative
5726,9628,14,dbAMP_24356,Staphylococcus aureus,Negative
5727,1869,7,22272.0,Escherichia coli,Negative
5728,9197,11,dbAMP_23641,Pseudomonas aeruginosa,Negative
5729,9549,14,dbAMP_24222,Staphylococcus aureus,Negative
5730,11406,7,dbAMP_34217,Escherichia coli,Negative
5731,11419,14,dbAMP_34230,Staphylococcus aureus,Negative
5732,4351,11,dbAMP_14748,Pseudomonas aeruginosa,Negative
5733,3879,8,dbAMP_09692,Klebsiella pneumoniae,Negative
5734,10715,14,dbAMP_32167,Staphylococcus aureus,Negative
5735,4840,1,dbAMP_16090,Bacillus cereus,Negative
5736,929,3,19890.0,Bacillus subtilis,Negative
5737,912,6,19866.0,Enterococcus faecium,Negative
5738,8346,11,dbAMP_22069,Pseudomonas aeruginosa,Negative
5739,559,6,18655.0,Enterococcus faecium,Negative
5740,246,13,17608.0,Salmonella enterica,Negative
5741,3162,14,dbAMP_03346,Staphylococcus aureus,Negative
5742,5377,14,dbAMP_16972,Staphylococcus aureus,Negative
5743,1037,1,20069.0,Bacillus cereus,Negative
5744,5868,14,dbAMP_17785,Staphylococcus aureus,Negative
5745,11164,8,dbAMP_33369,Klebsiella pneumoniae,Negative
5746,3182,5,dbAMP_03400,Enterobacter cloacae,Negative
5747,7214,8,dbAMP_20128,Klebsiella pneumoniae,Negative
5748,2572,11,dbAMP_01850,Pseudomonas aeruginosa,Negative
5749,941,14,19906.0,Staphylococcus aureus,Negative
5750,6215,15,dbAMP_18408,Staphylococcus epidermidis,Negative
5751,651,7,19084.0,Escherichia coli,Negative
5752,1638,14,21745.0,Staphylococcus aureus,Negative
5753,10876,14,dbAMP_33005,Staphylococcus aureus,Negative
5754,11516,14,dbAMP_34327,Staphylococcus aureus,Negative
5755,884,7,19832.0,Escherichia coli,Negative
5756,10100,15,dbAMP_25312,Staphylococcus epidermidis,Negative
5757,10233,11,dbAMP_27189,Pseudomonas aeruginosa,Negative
5758,361,15,18038.0,Staphylococcus epidermidis,Negative
5759,286,7,17791.0,Escherichia coli,Negative
5760,5546,7,dbAMP_17329,Escherichia coli,Negative
5761,1239,13,20442.0,Salmonella enterica,Negative
5762,11578,11,dbAMP_34569,Pseudomonas aeruginosa,Negative
5763,1871,11,22274.0,Pseudomonas aeruginosa,Negative
5764,1276,14,20544.0,Staphylococcus aureus,Negative
5765,7258,11,dbAMP_20309,Pseudomonas aeruginosa,Negative
5766,7543,7,dbAMP_20769,Escherichia coli,Negative
5767,8326,11,dbAMP_22028,Pseudomonas aeruginosa,Negative
5768,10928,5,dbAMP_33114,Enterobacter cloacae,Negative
5769,1929,14,22373.0,Staphylococcus aureus,Negative
5770,2280,14,dbAMP_00037,Staphylococcus aureus,Negative
5771,101,13,17105.0,Salmonella enterica,Negative
5772,6060,11,dbAMP_18072,Pseudomonas aeruginosa,Negative
5773,8490,7,dbAMP_22339,Escherichia coli,Negative
5774,1529,14,21470.0,Staphylococcus aureus,Negative
5775,3604,11,dbAMP_04810,Pseudomonas aeruginosa,Negative
5776,7772,14,dbAMP_21117,Staphylococcus aureus,Negative
5777,9965,6,dbAMP_25039,Enterococcus faecium,Negative
5778,7658,11,dbAMP_20980,Pseudomonas aeruginosa,Negative
5779,2860,12,dbAMP_02494,Saccharomyces cerevisiae,Negative
5780,8230,15,dbAMP_21916,Staphylococcus epidermidis,Negative
5781,2432,11,dbAMP_01016,Pseudomonas aeruginosa,Negative
5782,1387,0,20955.0,Acinetobacter baumannii,Negative
5783,1591,8,21646.0,Klebsiella pneumoniae,Negative
5784,2541,11,dbAMP_01766,Pseudomonas aeruginosa,Negative
5785,5352,7,dbAMP_16912,Escherichia coli,Negative
5786,9856,11,dbAMP_24843,Pseudomonas aeruginosa,Negative
5787,2402,7,dbAMP_00730,Escherichia coli,Negative
5788,4912,13,dbAMP_16173,Salmonella enterica,Negative
5789,1915,11,22327.0,Pseudomonas aeruginosa,Negative
5790,485,8,18328.0,Klebsiella pneumoniae,Negative
5791,6410,11,dbAMP_18674,Pseudomonas aeruginosa,Negative
5792,141,14,17330.0,Staphylococcus aureus,Negative
5793,3890,7,dbAMP_09744,Escherichia coli,Negative
5794,9386,3,dbAMP_23972,Bacillus subtilis,Negative
5795,7214,7,dbAMP_20128,Escherichia coli,Negative
5796,211,6,17516.0,Enterococcus faecium,Negative
5797,2915,5,dbAMP_02645,Enterobacter cloacae,Negative
5798,4130,9,dbAMP_11142,Listeria monocytogenes,Negative
5799,3559,7,dbAMP_04688,Escherichia coli,Negative
5800,8186,14,dbAMP_21829,Staphylococcus aureus,Negative
5801,800,11,19606.0,Pseudomonas aeruginosa,Negative
5802,4406,11,dbAMP_14804,Pseudomonas aeruginosa,Negative
5803,5831,11,dbAMP_17698,Pseudomonas aeruginosa,Negative
5804,9055,13,dbAMP_23289,Salmonella enterica,Negative
5805,6680,8,dbAMP_19021,Klebsiella pneumoniae,Negative
5806,11190,8,dbAMP_33439,Klebsiella pneumoniae,Negative
5807,6071,14,dbAMP_18094,Staphylococcus aureus,Negative
5808,1715,15,21915.0,Staphylococcus epidermidis,Negative
5809,11452,14,dbAMP_34263,Staphylococcus aureus,Negative
5810,233,11,17592.0,Pseudomonas aeruginosa,Negative
5811,1758,11,21969.0,Pseudomonas aeruginosa,Negative
5812,1300,7,20596.0,Escherichia coli,Negative
5813,3098,7,dbAMP_03136,Escherichia coli,Negative
5814,1991,14,5243.0,Staphylococcus aureus,Negative
5815,5475,3,dbAMP_17138,Bacillus subtilis,Negative
5816,2786,7,dbAMP_02241,Escherichia coli,Negative
5817,11523,7,dbAMP_34334,Escherichia coli,Negative
5818,773,15,19526.0,Staphylococcus epidermidis,Negative
5819,9451,8,dbAMP_24061,Klebsiella pneumoniae,Negative
5820,1589,7,21644.0,Escherichia coli,Negative
5821,5209,14,dbAMP_16615,Staphylococcus aureus,Negative
5822,11229,7,dbAMP_33677,Escherichia coli,Negative
5823,5711,15,dbAMP_17528,Staphylococcus epidermidis,Negative
5824,9460,8,dbAMP_24070,Klebsiella pneumoniae,Negative
5825,7046,11,dbAMP_19625,Pseudomonas aeruginosa,Negative
5826,7943,10,dbAMP_21390,Micrococcus luteus,Negative
5827,6703,7,dbAMP_19054,Escherichia coli,Negative
5828,6207,15,dbAMP_18379,Staphylococcus epidermidis,Negative
5829,7113,14,dbAMP_19750,Staphylococcus aureus,Negative
5830,8098,7,dbAMP_21665,Escherichia coli,Negative
5831,9163,10,dbAMP_23591,Micrococcus luteus,Negative
5832,2336,14,dbAMP_00370,Staphylococcus aureus,Negative
5833,8246,7,dbAMP_21935,Escherichia coli,Negative
5834,1285,8,20571.0,Klebsiella pneumoniae,Negative
5835,7215,8,dbAMP_20129,Klebsiella pneumoniae,Negative
5836,8581,3,dbAMP_22508,Bacillus subtilis,Negative
5837,1522,11,21460.0,Pseudomonas aeruginosa,Negative
5838,9933,7,dbAMP_25000,Escherichia coli,Negative
5839,8505,7,dbAMP_22356,Escherichia coli,Negative
5840,1329,11,20773.0,Pseudomonas aeruginosa,Negative
5841,193,11,17469.0,Pseudomonas aeruginosa,Negative
5842,4999,11,dbAMP_16264,Pseudomonas aeruginosa,Negative
5843,4896,11,dbAMP_16157,Pseudomonas aeruginosa,Negative
5844,5068,3,dbAMP_16346,Bacillus subtilis,Negative
5845,8114,10,dbAMP_21699,Micrococcus luteus,Negative
5846,1870,11,22273.0,Pseudomonas aeruginosa,Negative
5847,4555,11,dbAMP_15725,Pseudomonas aeruginosa,Negative
5848,4177,11,dbAMP_11455,Pseudomonas aeruginosa,Negative
5849,8088,11,dbAMP_21655,Pseudomonas aeruginosa,Negative
5850,1767,0,21985.0,Acinetobacter baumannii,Negative
5851,4709,14,dbAMP_15949,Staphylococcus aureus,Negative
5852,7908,14,dbAMP_21309,Staphylococcus aureus,Negative
5853,206,6,17511.0,Enterococcus faecium,Negative
5854,6271,11,dbAMP_18511,Pseudomonas aeruginosa,Negative
5855,9797,14,dbAMP_24693,Staphylococcus aureus,Negative
5856,9140,3,dbAMP_23544,Bacillus subtilis,Negative
5857,1954,7,3114.0,Escherichia coli,Negative
5858,6982,14,dbAMP_19531,Staphylococcus aureus,Negative
5859,1254,7,20496.0,Escherichia coli,Negative
5860,1210,14,20376.0,Staphylococcus aureus,Negative
5861,7743,7,dbAMP_21067,Escherichia coli,Negative
5862,3483,3,dbAMP_04370,Bacillus subtilis,Negative
5863,403,7,18085.0,Escherichia coli,Negative
5864,9043,14,dbAMP_23273,Staphylococcus aureus,Negative
5865,3491,14,dbAMP_04392,Staphylococcus aureus,Negative
5866,1301,13,20597.0,Salmonella enterica,Negative
5867,352,14,17977.0,Staphylococcus aureus,Negative
5868,746,6,19478.0,Enterococcus faecium,Negative
5869,9491,14,dbAMP_24150,Staphylococcus aureus,Negative
5870,2746,7,dbAMP_02161,Escherichia coli,Negative
5871,7268,11,dbAMP_20319,Pseudomonas aeruginosa,Negative
5872,10488,14,dbAMP_28832,Staphylococcus aureus,Negative
5873,10865,14,dbAMP_32994,Staphylococcus aureus,Negative
5874,2944,11,dbAMP_02710,Pseudomonas aeruginosa,Negative
5875,1884,14,22287.0,Staphylococcus aureus,Negative
5876,9612,11,dbAMP_24332,Pseudomonas aeruginosa,Negative
5877,11201,8,dbAMP_33591,Klebsiella pneumoniae,Negative
5878,9778,11,dbAMP_24670,Pseudomonas aeruginosa,Negative
5879,675,8,19152.0,Klebsiella pneumoniae,Negative
5880,8926,0,dbAMP_23112,Acinetobacter baumannii,Negative
5881,7881,11,dbAMP_21282,Pseudomonas aeruginosa,Negative
5882,2298,7,dbAMP_00174,Escherichia coli,Negative
5883,10780,11,dbAMP_32480,Pseudomonas aeruginosa,Negative
5884,9206,8,dbAMP_23686,Klebsiella pneumoniae,Negative
5885,1857,13,22251.0,Salmonella enterica,Negative
5886,6441,8,dbAMP_18728,Klebsiella pneumoniae,Negative
5887,3483,14,dbAMP_04370,Staphylococcus aureus,Negative
5888,7844,8,dbAMP_21219,Klebsiella pneumoniae,Negative
5889,10019,7,dbAMP_25139,Escherichia coli,Negative
5890,10664,9,dbAMP_31972,Listeria monocytogenes,Negative
5891,4106,14,dbAMP_11055,Staphylococcus aureus,Negative
5892,5857,14,dbAMP_17770,Staphylococcus aureus,Negative
5893,4153,7,dbAMP_11245,Escherichia coli,Negative
5894,1779,0,22019.0,Acinetobacter baumannii,Negative
5895,6394,14,dbAMP_18656,Staphylococcus aureus,Negative
5896,7586,13,dbAMP_20864,Salmonella enterica,Negative
5897,584,7,18735.0,Escherichia coli,Negative
5898,6994,3,dbAMP_19544,Bacillus subtilis,Negative
5899,10972,8,dbAMP_33175,Klebsiella pneumoniae,Negative
5900,7903,11,dbAMP_21304,Pseudomonas aeruginosa,Negative
5901,794,14,19580.0,Staphylococcus aureus,Negative
5902,9187,8,dbAMP_23628,Klebsiella pneumoniae,Negative
5903,624,7,18835.0,Escherichia coli,Negative
5904,4795,11,dbAMP_16041,Pseudomonas aeruginosa,Negative
5905,7799,8,dbAMP_21144,Klebsiella pneumoniae,Negative
5906,1487,14,21254.0,Staphylococcus aureus,Negative
5907,7484,7,dbAMP_20655,Escherichia coli,Negative
5908,3492,12,dbAMP_04404,Saccharomyces cerevisiae,Negative
5909,2325,7,dbAMP_00318,Escherichia coli,Negative
5910,3407,14,dbAMP_04157,Staphylococcus aureus,Negative
5911,4864,11,dbAMP_16124,Pseudomonas aeruginosa,Negative
5912,10653,11,dbAMP_31961,Pseudomonas aeruginosa,Negative
5913,7524,13,dbAMP_20741,Salmonella enterica,Negative
5914,7564,14,dbAMP_20790,Staphylococcus aureus,Negative
5915,9253,8,dbAMP_23771,Klebsiella pneumoniae,Negative
5916,2449,13,dbAMP_01230,Salmonella enterica,Negative
5917,8442,1,dbAMP_22287,Bacillus cereus,Negative
5918,6941,8,dbAMP_19415,Klebsiella pneumoniae,Negative
5919,5995,9,dbAMP_17979,Listeria monocytogenes,Negative
5920,9850,10,dbAMP_24837,Micrococcus luteus,Negative
5921,4275,14,dbAMP_12828,Staphylococcus aureus,Negative
5922,2342,7,dbAMP_00385,Escherichia coli,Negative
5923,299,14,17815.0,Staphylococcus aureus,Negative
5924,3647,7,dbAMP_04980,Escherichia coli,Negative
5925,7479,14,dbAMP_20650,Staphylococcus aureus,Negative
5926,6333,14,dbAMP_18577,Staphylococcus aureus,Negative
5927,989,5,19989.0,Enterobacter cloacae,Negative
5928,10207,11,dbAMP_27117,Pseudomonas aeruginosa,Negative
5929,7269,7,dbAMP_20320,Escherichia coli,Negative
5930,649,14,19019.0,Staphylococcus aureus,Negative
5931,537,14,18623.0,Staphylococcus aureus,Negative
5932,6705,1,dbAMP_19056,Bacillus cereus,Negative
5933,10556,14,dbAMP_31532,Staphylococcus aureus,Negative
5934,4875,9,dbAMP_16136,Listeria monocytogenes,Negative
5935,3691,7,dbAMP_05204,Escherichia coli,Negative
5936,8288,11,dbAMP_21983,Pseudomonas aeruginosa,Negative
5937,7802,0,dbAMP_21147,Acinetobacter baumannii,Negative
5938,9386,7,dbAMP_23972,Escherichia coli,Negative
5939,10551,14,dbAMP_31441,Staphylococcus aureus,Negative
5940,3405,7,dbAMP_04114,Escherichia coli,Negative
5941,192,11,17468.0,Pseudomonas aeruginosa,Negative
5942,10591,8,dbAMP_31702,Klebsiella pneumoniae,Negative
5943,2484,3,dbAMP_01617,Bacillus subtilis,Negative
5944,11166,8,dbAMP_33371,Klebsiella pneumoniae,Negative
5945,11553,14,dbAMP_34364,Staphylococcus aureus,Negative
5946,6427,14,dbAMP_18698,Staphylococcus aureus,Negative
5947,10675,11,dbAMP_32011,Pseudomonas aeruginosa,Negative
5948,9389,3,dbAMP_23975,Bacillus subtilis,Negative
5949,3550,14,dbAMP_04657,Staphylococcus aureus,Negative
5950,6073,11,dbAMP_18096,Pseudomonas aeruginosa,Negative
5951,941,0,19906.0,Acinetobacter baumannii,Negative
5952,1272,14,20540.0,Staphylococcus aureus,Negative
5953,11521,14,dbAMP_34332,Staphylococcus aureus,Negative
5954,10655,10,dbAMP_31963,Micrococcus luteus,Negative
5955,7947,7,dbAMP_21394,Escherichia coli,Negative
5956,10894,7,dbAMP_33023,Escherichia coli,Negative
5957,7217,9,dbAMP_20131,Listeria monocytogenes,Negative
5958,8851,14,dbAMP_22888,Staphylococcus aureus,Negative
5959,9316,7,dbAMP_23889,Escherichia coli,Negative
5960,4008,9,dbAMP_10598,Listeria monocytogenes,Negative
5961,10864,14,dbAMP_32993,Staphylococcus aureus,Negative
5962,4979,11,dbAMP_16244,Pseudomonas aeruginosa,Negative
5963,3453,14,dbAMP_04305,Staphylococcus aureus,Negative
5964,4224,7,dbAMP_11924,Escherichia coli,Negative
5965,5125,11,dbAMP_16427,Pseudomonas aeruginosa,Negative
5966,11503,7,dbAMP_34314,Escherichia coli,Negative
5967,298,11,17814.0,Pseudomonas aeruginosa,Negative
5968,4623,15,dbAMP_15825,Staphylococcus epidermidis,Negative
5969,1526,7,21465.0,Escherichia coli,Negative
5970,11563,7,dbAMP_34374,Escherichia coli,Negative
5971,3131,7,dbAMP_03273,Escherichia coli,Negative
5972,6909,8,dbAMP_19354,Klebsiella pneumoniae,Negative
5973,8922,7,dbAMP_23105,Escherichia coli,Negative
5974,6764,9,dbAMP_19125,Listeria monocytogenes,Negative
5975,9990,11,dbAMP_25084,Pseudomonas aeruginosa,Negative
