,PeptideID,TargetID,ID,Pathogens,Link
8347,186,14,dbAMP_27606,Staphylococcus aureus,Negative
8348,2292,11,dbAMP_27608,Pseudomonas aeruginosa,Negative
8349,2697,6,dbAMP_27610,Enterococcus faecium,Negative
8350,2697,11,dbAMP_27610,Pseudomonas aeruginosa,Negative
8351,1117,7,dbAMP_27612,Escherichia coli,Negative
8352,3902,11,dbAMP_27613,Pseudomonas aeruginosa,Negative
8353,7843,3,dbAMP_27615,Bacillus subtilis,Negative
8354,7843,6,dbAMP_27615,Enterococcus faecium,Negative
8355,7843,7,dbAMP_27615,Escherichia coli,Negative
8356,7843,8,dbAMP_27615,Klebsiella pneumoniae,Negative
8357,7843,11,dbAMP_27615,Pseudomonas aeruginosa,Negative
8358,7843,13,dbAMP_27615,Salmonella enterica,Negative
8359,4055,7,dbAMP_27620,Escherichia coli,Negative
8360,4055,14,dbAMP_27620,Staphylococcus aureus,Negative
8361,5328,14,dbAMP_27631,Staphylococcus aureus,Negative
8362,535,14,dbAMP_27632,Staphylococcus aureus,Negative
8363,4526,14,dbAMP_27633,Staphylococcus aureus,Negative
8364,66,7,dbAMP_27636,Escherichia coli,Negative
8365,66,11,dbAMP_27636,Pseudomonas aeruginosa,Negative
8366,66,13,dbAMP_27636,Salmonella enterica,Negative
8367,66,14,dbAMP_27636,Staphylococcus aureus,Negative
8368,1806,14,dbAMP_27637,Staphylococcus aureus,Negative
8369,523,14,dbAMP_27638,Staphylococcus aureus,Negative
8370,3409,14,dbAMP_27639,Staphylococcus aureus,Negative
8371,6320,14,dbAMP_27640,Staphylococcus aureus,Negative
8372,1330,0,dbAMP_27647,Acinetobacter baumannii,Negative
8373,1330,7,dbAMP_27647,Escherichia coli,Negative
8374,1330,11,dbAMP_27647,Pseudomonas aeruginosa,Negative
8375,1330,14,dbAMP_27647,Staphylococcus aureus,Negative
8376,1160,11,dbAMP_27654,Pseudomonas aeruginosa,Negative
8377,5902,11,dbAMP_27660,Pseudomonas aeruginosa,Negative
8378,3447,11,dbAMP_27661,Pseudomonas aeruginosa,Negative
8379,1017,11,dbAMP_27686,Pseudomonas aeruginosa,Negative
8380,5872,11,dbAMP_27812,Pseudomonas aeruginosa,Negative
8381,122,14,dbAMP_27960,Staphylococcus aureus,Negative
8382,593,1,dbAMP_28176,Bacillus cereus,Negative
8383,3318,11,dbAMP_28189,Pseudomonas aeruginosa,Negative
8384,5219,3,dbAMP_28473,Bacillus subtilis,Negative
8385,5219,7,dbAMP_28473,Escherichia coli,Negative
8386,4796,11,dbAMP_28617,Pseudomonas aeruginosa,Negative
8387,4796,14,dbAMP_28617,Staphylococcus aureus,Negative
8388,3328,3,dbAMP_28726,Bacillus subtilis,Negative
8389,3328,7,dbAMP_28726,Escherichia coli,Negative
8390,3328,8,dbAMP_28726,Klebsiella pneumoniae,Negative
8391,3328,10,dbAMP_28726,Micrococcus luteus,Negative
8392,3328,14,dbAMP_28726,Staphylococcus aureus,Negative
8393,5480,7,dbAMP_28731,Escherichia coli,Negative
8394,5480,11,dbAMP_28731,Pseudomonas aeruginosa,Negative
8395,5480,14,dbAMP_28731,Staphylococcus aureus,Negative
8396,1738,7,dbAMP_28732,Escherichia coli,Negative
8397,1738,11,dbAMP_28732,Pseudomonas aeruginosa,Negative
8398,1738,14,dbAMP_28732,Staphylococcus aureus,Negative
8399,1925,7,dbAMP_28733,Escherichia coli,Negative
8400,1925,11,dbAMP_28733,Pseudomonas aeruginosa,Negative
8401,6804,11,dbAMP_28739,Pseudomonas aeruginosa,Negative
8402,6269,11,dbAMP_28790,Pseudomonas aeruginosa,Negative
8403,6269,14,dbAMP_28790,Staphylococcus aureus,Negative
8404,6291,11,dbAMP_28791,Pseudomonas aeruginosa,Negative
8405,6291,14,dbAMP_28791,Staphylococcus aureus,Negative
8406,4169,11,dbAMP_28792,Pseudomonas aeruginosa,Negative
8407,4169,14,dbAMP_28792,Staphylococcus aureus,Negative
8408,1000,11,dbAMP_28793,Pseudomonas aeruginosa,Negative
8409,6827,11,dbAMP_28794,Pseudomonas aeruginosa,Negative
8410,2912,7,dbAMP_28797,Escherichia coli,Negative
8411,2651,7,dbAMP_28798,Escherichia coli,Negative
8412,5358,8,dbAMP_28799,Klebsiella pneumoniae,Negative
8413,5358,11,dbAMP_28799,Pseudomonas aeruginosa,Negative
8414,5560,0,dbAMP_28800,Acinetobacter baumannii,Negative
8415,5560,6,dbAMP_28800,Enterococcus faecium,Negative
8416,5560,7,dbAMP_28800,Escherichia coli,Negative
8417,5560,8,dbAMP_28800,Klebsiella pneumoniae,Negative
8418,5560,11,dbAMP_28800,Pseudomonas aeruginosa,Negative
8419,5560,14,dbAMP_28800,Staphylococcus aureus,Negative
8420,8092,8,dbAMP_28805,Klebsiella pneumoniae,Negative
8421,8092,11,dbAMP_28805,Pseudomonas aeruginosa,Negative
8422,8092,14,dbAMP_28805,Staphylococcus aureus,Negative
8423,6362,14,dbAMP_28830,Staphylococcus aureus,Negative
8424,3563,14,dbAMP_28832,Staphylococcus aureus,Negative
8425,1627,3,dbAMP_28833,Bacillus subtilis,Negative
8426,1627,8,dbAMP_28833,Klebsiella pneumoniae,Negative
8427,1627,14,dbAMP_28833,Staphylococcus aureus,Negative
8428,2279,3,dbAMP_28834,Bacillus subtilis,Negative
8429,2279,8,dbAMP_28834,Klebsiella pneumoniae,Negative
8430,2279,11,dbAMP_28834,Pseudomonas aeruginosa,Negative
8431,2279,14,dbAMP_28834,Staphylococcus aureus,Negative
8432,6115,3,dbAMP_28836,Bacillus subtilis,Negative
8433,6115,8,dbAMP_28836,Klebsiella pneumoniae,Negative
8434,6115,11,dbAMP_28836,Pseudomonas aeruginosa,Negative
8435,6115,14,dbAMP_28836,Staphylococcus aureus,Negative
8436,195,7,dbAMP_29462,Escherichia coli,Negative
8437,195,8,dbAMP_29462,Klebsiella pneumoniae,Negative
8438,195,11,dbAMP_29462,Pseudomonas aeruginosa,Negative
8439,195,14,dbAMP_29462,Staphylococcus aureus,Negative
8440,5923,7,dbAMP_31131,Escherichia coli,Negative
8441,5923,8,dbAMP_31131,Klebsiella pneumoniae,Negative
8442,5923,11,dbAMP_31131,Pseudomonas aeruginosa,Negative
8443,5923,14,dbAMP_31131,Staphylococcus aureus,Negative
8444,6365,7,dbAMP_31132,Escherichia coli,Negative
8445,6365,8,dbAMP_31132,Klebsiella pneumoniae,Negative
8446,6365,11,dbAMP_31132,Pseudomonas aeruginosa,Negative
8447,6365,14,dbAMP_31132,Staphylococcus aureus,Negative
8448,5724,7,dbAMP_31133,Escherichia coli,Negative
8449,5724,8,dbAMP_31133,Klebsiella pneumoniae,Negative
8450,5724,11,dbAMP_31133,Pseudomonas aeruginosa,Negative
8451,6034,11,dbAMP_31134,Pseudomonas aeruginosa,Negative
8452,7330,7,dbAMP_31135,Escherichia coli,Negative
8453,7330,8,dbAMP_31135,Klebsiella pneumoniae,Negative
8454,7330,11,dbAMP_31135,Pseudomonas aeruginosa,Negative
8455,36,8,dbAMP_31137,Klebsiella pneumoniae,Negative
8456,36,11,dbAMP_31137,Pseudomonas aeruginosa,Negative
8457,1076,7,dbAMP_31146,Escherichia coli,Negative
8458,5225,7,dbAMP_31147,Escherichia coli,Negative
8459,1590,7,dbAMP_31148,Escherichia coli,Negative
8460,6600,7,dbAMP_31150,Escherichia coli,Negative
8461,3653,7,dbAMP_31151,Escherichia coli,Negative
8462,7073,5,dbAMP_31178,Enterobacter cloacae,Negative
8463,2946,6,dbAMP_31179,Enterococcus faecium,Negative
8464,2946,11,dbAMP_31179,Pseudomonas aeruginosa,Negative
8465,2946,14,dbAMP_31179,Staphylococcus aureus,Negative
8466,412,5,dbAMP_31183,Enterobacter cloacae,Negative
8467,412,6,dbAMP_31183,Enterococcus faecium,Negative
8468,412,11,dbAMP_31183,Pseudomonas aeruginosa,Negative
8469,412,14,dbAMP_31183,Staphylococcus aureus,Negative
8470,5375,5,dbAMP_31184,Enterobacter cloacae,Negative
8471,5375,6,dbAMP_31184,Enterococcus faecium,Negative
8472,2826,5,dbAMP_31185,Enterobacter cloacae,Negative
8473,2826,6,dbAMP_31185,Enterococcus faecium,Negative
8474,1997,5,dbAMP_31186,Enterobacter cloacae,Negative
8475,1997,11,dbAMP_31186,Pseudomonas aeruginosa,Negative
8476,1997,14,dbAMP_31186,Staphylococcus aureus,Negative
8477,2132,4,dbAMP_31208,Cryptococcus neoformans,Negative
8478,7997,0,dbAMP_31218,Acinetobacter baumannii,Negative
8479,7997,8,dbAMP_31218,Klebsiella pneumoniae,Negative
8480,7997,11,dbAMP_31218,Pseudomonas aeruginosa,Negative
8481,7997,14,dbAMP_31218,Staphylococcus aureus,Negative
8482,3663,1,dbAMP_31309,Bacillus cereus,Negative
8483,3663,11,dbAMP_31309,Pseudomonas aeruginosa,Negative
8484,7768,11,dbAMP_31310,Pseudomonas aeruginosa,Negative
8485,6968,8,dbAMP_31319,Klebsiella pneumoniae,Negative
8486,6968,14,dbAMP_31319,Staphylococcus aureus,Negative
8487,5838,6,dbAMP_31330,Enterococcus faecium,Negative
8488,5335,7,dbAMP_31334,Escherichia coli,Negative
8489,7048,7,dbAMP_31440,Escherichia coli,Negative
8490,7048,8,dbAMP_31440,Klebsiella pneumoniae,Negative
8491,7048,11,dbAMP_31440,Pseudomonas aeruginosa,Negative
8492,7048,14,dbAMP_31440,Staphylococcus aureus,Negative
8493,4564,7,dbAMP_31443,Escherichia coli,Negative
8494,4564,8,dbAMP_31443,Klebsiella pneumoniae,Negative
8495,4564,11,dbAMP_31443,Pseudomonas aeruginosa,Negative
8496,5775,0,dbAMP_31532,Acinetobacter baumannii,Negative
8497,5775,8,dbAMP_31532,Klebsiella pneumoniae,Negative
8498,5775,11,dbAMP_31532,Pseudomonas aeruginosa,Negative
8499,5775,14,dbAMP_31532,Staphylococcus aureus,Negative
8500,3355,3,dbAMP_31635,Bacillus subtilis,Negative
8501,3355,7,dbAMP_31635,Escherichia coli,Negative
8502,3355,11,dbAMP_31635,Pseudomonas aeruginosa,Negative
8503,3355,13,dbAMP_31635,Salmonella enterica,Negative
8504,3355,14,dbAMP_31635,Staphylococcus aureus,Negative
8505,5691,0,dbAMP_31636,Acinetobacter baumannii,Negative
8506,5691,7,dbAMP_31636,Escherichia coli,Negative
8507,5691,8,dbAMP_31636,Klebsiella pneumoniae,Negative
8508,5691,13,dbAMP_31636,Salmonella enterica,Negative
8509,5691,14,dbAMP_31636,Staphylococcus aureus,Negative
8510,2383,8,dbAMP_31637,Klebsiella pneumoniae,Negative
8511,2383,13,dbAMP_31637,Salmonella enterica,Negative
8512,2383,14,dbAMP_31637,Staphylococcus aureus,Negative
8513,3118,14,dbAMP_31643,Staphylococcus aureus,Negative
8514,2413,8,dbAMP_31645,Klebsiella pneumoniae,Negative
8515,3672,8,dbAMP_31646,Klebsiella pneumoniae,Negative
8516,3672,14,dbAMP_31646,Staphylococcus aureus,Negative
8517,7452,0,dbAMP_31649,Acinetobacter baumannii,Negative
8518,7452,7,dbAMP_31649,Escherichia coli,Negative
8519,7452,8,dbAMP_31649,Klebsiella pneumoniae,Negative
8520,7452,11,dbAMP_31649,Pseudomonas aeruginosa,Negative
8521,7452,13,dbAMP_31649,Salmonella enterica,Negative
8522,7452,14,dbAMP_31649,Staphylococcus aureus,Negative
8523,4147,1,dbAMP_31688,Bacillus cereus,Negative
8524,4147,9,dbAMP_31688,Listeria monocytogenes,Negative
8525,4147,13,dbAMP_31688,Salmonella enterica,Negative
8526,4147,15,dbAMP_31688,Staphylococcus epidermidis,Negative
8527,6270,1,dbAMP_31689,Bacillus cereus,Negative
8528,2301,0,dbAMP_31702,Acinetobacter baumannii,Negative
8529,2301,7,dbAMP_31702,Escherichia coli,Negative
8530,2301,8,dbAMP_31702,Klebsiella pneumoniae,Negative
8531,2301,11,dbAMP_31702,Pseudomonas aeruginosa,Negative
8532,2301,14,dbAMP_31702,Staphylococcus aureus,Negative
8533,189,0,dbAMP_31703,Acinetobacter baumannii,Negative
8534,189,7,dbAMP_31703,Escherichia coli,Negative
8535,189,8,dbAMP_31703,Klebsiella pneumoniae,Negative
8536,189,11,dbAMP_31703,Pseudomonas aeruginosa,Negative
8537,189,14,dbAMP_31703,Staphylococcus aureus,Negative
8538,7657,0,dbAMP_31713,Acinetobacter baumannii,Negative
8539,7657,7,dbAMP_31713,Escherichia coli,Negative
8540,7657,8,dbAMP_31713,Klebsiella pneumoniae,Negative
8541,7657,11,dbAMP_31713,Pseudomonas aeruginosa,Negative
8542,2674,7,dbAMP_31770,Escherichia coli,Negative
8543,2674,11,dbAMP_31770,Pseudomonas aeruginosa,Negative
8544,2674,13,dbAMP_31770,Salmonella enterica,Negative
8545,2674,14,dbAMP_31770,Staphylococcus aureus,Negative
8546,7619,11,dbAMP_31775,Pseudomonas aeruginosa,Negative
8547,7619,14,dbAMP_31775,Staphylococcus aureus,Negative
8548,6483,4,dbAMP_31776,Cryptococcus neoformans,Negative
8549,6483,7,dbAMP_31776,Escherichia coli,Negative
8550,6483,11,dbAMP_31776,Pseudomonas aeruginosa,Negative
8551,6483,14,dbAMP_31776,Staphylococcus aureus,Negative
8552,3657,7,dbAMP_31777,Escherichia coli,Negative
8553,3657,11,dbAMP_31777,Pseudomonas aeruginosa,Negative
8554,3657,13,dbAMP_31777,Salmonella enterica,Negative
8555,3657,14,dbAMP_31777,Staphylococcus aureus,Negative
8556,1030,7,dbAMP_31782,Escherichia coli,Negative
8557,1030,14,dbAMP_31782,Staphylococcus aureus,Negative
8558,5015,7,dbAMP_31783,Escherichia coli,Negative
8559,5015,14,dbAMP_31783,Staphylococcus aureus,Negative
8560,7444,7,dbAMP_31784,Escherichia coli,Negative
8561,7444,14,dbAMP_31784,Staphylococcus aureus,Negative
8562,1353,7,dbAMP_31785,Escherichia coli,Negative
8563,1353,14,dbAMP_31785,Staphylococcus aureus,Negative
8564,7725,8,dbAMP_31794,Klebsiella pneumoniae,Negative
8565,7725,15,dbAMP_31794,Staphylococcus epidermidis,Negative
8566,4058,0,dbAMP_31799,Acinetobacter baumannii,Negative
8567,4058,8,dbAMP_31799,Klebsiella pneumoniae,Negative
8568,5975,0,dbAMP_31800,Acinetobacter baumannii,Negative
8569,5975,8,dbAMP_31800,Klebsiella pneumoniae,Negative
8570,5975,11,dbAMP_31800,Pseudomonas aeruginosa,Negative
8571,1216,0,dbAMP_31803,Acinetobacter baumannii,Negative
8572,1216,8,dbAMP_31803,Klebsiella pneumoniae,Negative
8573,4090,0,dbAMP_31804,Acinetobacter baumannii,Negative
8574,4090,8,dbAMP_31804,Klebsiella pneumoniae,Negative
8575,4090,11,dbAMP_31804,Pseudomonas aeruginosa,Negative
8576,8075,0,dbAMP_31805,Acinetobacter baumannii,Negative
8577,8075,8,dbAMP_31805,Klebsiella pneumoniae,Negative
8578,8075,11,dbAMP_31805,Pseudomonas aeruginosa,Negative
8579,5978,0,dbAMP_31807,Acinetobacter baumannii,Negative
8580,5978,8,dbAMP_31807,Klebsiella pneumoniae,Negative
8581,616,7,dbAMP_31808,Escherichia coli,Negative
8582,616,11,dbAMP_31808,Pseudomonas aeruginosa,Negative
8583,616,14,dbAMP_31808,Staphylococcus aureus,Negative
8584,398,7,dbAMP_31815,Escherichia coli,Negative
8585,398,14,dbAMP_31815,Staphylococcus aureus,Negative
8586,4189,1,dbAMP_31818,Bacillus cereus,Negative
8587,4189,3,dbAMP_31818,Bacillus subtilis,Negative
8588,4189,10,dbAMP_31818,Micrococcus luteus,Negative
8589,4189,14,dbAMP_31818,Staphylococcus aureus,Negative
8590,4189,15,dbAMP_31818,Staphylococcus epidermidis,Negative
8591,619,7,dbAMP_31843,Escherichia coli,Negative
8592,619,11,dbAMP_31843,Pseudomonas aeruginosa,Negative
8593,619,13,dbAMP_31843,Salmonella enterica,Negative
8594,1336,3,dbAMP_31870,Bacillus subtilis,Negative
8595,2131,14,dbAMP_31875,Staphylococcus aureus,Negative
8596,5924,7,dbAMP_31879,Escherichia coli,Negative
8597,5924,11,dbAMP_31879,Pseudomonas aeruginosa,Negative
8598,5924,13,dbAMP_31879,Salmonella enterica,Negative
8599,5924,14,dbAMP_31879,Staphylococcus aureus,Negative
8600,5924,15,dbAMP_31879,Staphylococcus epidermidis,Negative
8601,815,13,dbAMP_31894,Salmonella enterica,Negative
8602,7508,1,dbAMP_31960,Bacillus cereus,Negative
8603,7508,7,dbAMP_31960,Escherichia coli,Negative
8604,7508,9,dbAMP_31960,Listeria monocytogenes,Negative
8605,7508,10,dbAMP_31960,Micrococcus luteus,Negative
8606,7508,11,dbAMP_31960,Pseudomonas aeruginosa,Negative
8607,7896,1,dbAMP_31961,Bacillus cereus,Negative
8608,7896,7,dbAMP_31961,Escherichia coli,Negative
8609,7896,9,dbAMP_31961,Listeria monocytogenes,Negative
8610,7896,11,dbAMP_31961,Pseudomonas aeruginosa,Negative
8611,6185,1,dbAMP_31962,Bacillus cereus,Negative
8612,6185,9,dbAMP_31962,Listeria monocytogenes,Negative
8613,6185,10,dbAMP_31962,Micrococcus luteus,Negative
8614,6185,11,dbAMP_31962,Pseudomonas aeruginosa,Negative
8615,1648,7,dbAMP_31963,Escherichia coli,Negative
8616,1648,9,dbAMP_31963,Listeria monocytogenes,Negative
8617,1648,10,dbAMP_31963,Micrococcus luteus,Negative
8618,1648,11,dbAMP_31963,Pseudomonas aeruginosa,Negative
8619,4191,7,dbAMP_31964,Escherichia coli,Negative
8620,4191,9,dbAMP_31964,Listeria monocytogenes,Negative
8621,4191,11,dbAMP_31964,Pseudomonas aeruginosa,Negative
8622,4467,1,dbAMP_31965,Bacillus cereus,Negative
8623,4467,7,dbAMP_31965,Escherichia coli,Negative
8624,4467,9,dbAMP_31965,Listeria monocytogenes,Negative
8625,4467,11,dbAMP_31965,Pseudomonas aeruginosa,Negative
8626,4547,9,dbAMP_31968,Listeria monocytogenes,Negative
8627,4547,10,dbAMP_31968,Micrococcus luteus,Negative
8628,4547,11,dbAMP_31968,Pseudomonas aeruginosa,Negative
8629,1639,11,dbAMP_31969,Pseudomonas aeruginosa,Negative
8630,2781,9,dbAMP_31970,Listeria monocytogenes,Negative
8631,2781,10,dbAMP_31970,Micrococcus luteus,Negative
8632,2781,11,dbAMP_31970,Pseudomonas aeruginosa,Negative
8633,5728,1,dbAMP_31971,Bacillus cereus,Negative
8634,5728,11,dbAMP_31971,Pseudomonas aeruginosa,Negative
8635,5059,7,dbAMP_31998,Escherichia coli,Negative
8636,5059,8,dbAMP_31998,Klebsiella pneumoniae,Negative
8637,5059,11,dbAMP_31998,Pseudomonas aeruginosa,Negative
8638,3980,7,dbAMP_32011,Escherichia coli,Negative
8639,3980,8,dbAMP_32011,Klebsiella pneumoniae,Negative
8640,3980,11,dbAMP_32011,Pseudomonas aeruginosa,Negative
8641,3980,14,dbAMP_32011,Staphylococcus aureus,Negative
8642,3980,15,dbAMP_32011,Staphylococcus epidermidis,Negative
8643,1916,7,dbAMP_32012,Escherichia coli,Negative
8644,1916,8,dbAMP_32012,Klebsiella pneumoniae,Negative
8645,1916,11,dbAMP_32012,Pseudomonas aeruginosa,Negative
8646,6498,3,dbAMP_32024,Bacillus subtilis,Negative
8647,6498,7,dbAMP_32024,Escherichia coli,Negative
8648,6498,10,dbAMP_32024,Micrococcus luteus,Negative
8649,4672,10,dbAMP_32025,Micrococcus luteus,Negative
8650,1848,3,dbAMP_32026,Bacillus subtilis,Negative
8651,1848,7,dbAMP_32026,Escherichia coli,Negative
8652,1848,10,dbAMP_32026,Micrococcus luteus,Negative
8653,526,3,dbAMP_32028,Bacillus subtilis,Negative
8654,526,7,dbAMP_32028,Escherichia coli,Negative
8655,526,10,dbAMP_32028,Micrococcus luteus,Negative
8656,7381,3,dbAMP_32029,Bacillus subtilis,Negative
8657,7381,7,dbAMP_32029,Escherichia coli,Negative
8658,7381,10,dbAMP_32029,Micrococcus luteus,Negative
8659,5365,14,dbAMP_32041,Staphylococcus aureus,Negative
8660,2723,7,dbAMP_32056,Escherichia coli,Negative
8661,5342,3,dbAMP_32059,Bacillus subtilis,Negative
8662,5342,7,dbAMP_32059,Escherichia coli,Negative
8663,5342,14,dbAMP_32059,Staphylococcus aureus,Negative
8664,7114,3,dbAMP_32060,Bacillus subtilis,Negative
8665,7114,7,dbAMP_32060,Escherichia coli,Negative
8666,7114,14,dbAMP_32060,Staphylococcus aureus,Negative
8667,4660,7,dbAMP_32061,Escherichia coli,Negative
8668,7598,7,dbAMP_32062,Escherichia coli,Negative
8669,7598,14,dbAMP_32062,Staphylococcus aureus,Negative
8670,219,3,dbAMP_32063,Bacillus subtilis,Negative
8671,219,7,dbAMP_32063,Escherichia coli,Negative
8672,219,14,dbAMP_32063,Staphylococcus aureus,Negative
8673,5357,3,dbAMP_32064,Bacillus subtilis,Negative
8674,5357,7,dbAMP_32064,Escherichia coli,Negative
8675,5357,14,dbAMP_32064,Staphylococcus aureus,Negative
8676,4457,7,dbAMP_32067,Escherichia coli,Negative
8677,719,7,dbAMP_32068,Escherichia coli,Negative
8678,5491,7,dbAMP_32079,Escherichia coli,Negative
8679,6832,9,dbAMP_32107,Listeria monocytogenes,Negative
8680,2227,7,dbAMP_32110,Escherichia coli,Negative
8681,2227,14,dbAMP_32110,Staphylococcus aureus,Negative
8682,4746,7,dbAMP_32112,Escherichia coli,Negative
8683,4746,14,dbAMP_32112,Staphylococcus aureus,Negative
8684,4514,7,dbAMP_32113,Escherichia coli,Negative
8685,4514,14,dbAMP_32113,Staphylococcus aureus,Negative
8686,4469,7,dbAMP_32114,Escherichia coli,Negative
8687,4469,14,dbAMP_32114,Staphylococcus aureus,Negative
8688,4858,7,dbAMP_32117,Escherichia coli,Negative
8689,4858,14,dbAMP_32117,Staphylococcus aureus,Negative
8690,5229,7,dbAMP_32166,Escherichia coli,Negative
8691,5229,14,dbAMP_32166,Staphylococcus aureus,Negative
8692,3806,7,dbAMP_32209,Escherichia coli,Negative
8693,7105,7,dbAMP_32210,Escherichia coli,Negative
8694,7105,14,dbAMP_32210,Staphylococcus aureus,Negative
8695,5815,15,dbAMP_32226,Staphylococcus epidermidis,Negative
8696,5442,14,dbAMP_32263,Staphylococcus aureus,Negative
8697,5442,15,dbAMP_32263,Staphylococcus epidermidis,Negative
8698,4430,14,dbAMP_32275,Staphylococcus aureus,Negative
8699,7759,14,dbAMP_32276,Staphylococcus aureus,Negative
8700,6608,7,dbAMP_32277,Escherichia coli,Negative
8701,6608,14,dbAMP_32277,Staphylococcus aureus,Negative
8702,3662,14,dbAMP_32278,Staphylococcus aureus,Negative
8703,2061,14,dbAMP_32280,Staphylococcus aureus,Negative
8704,1862,14,dbAMP_32281,Staphylococcus aureus,Negative
8705,6345,14,dbAMP_32288,Staphylococcus aureus,Negative
8706,3009,7,dbAMP_32314,Escherichia coli,Negative
8707,3009,14,dbAMP_32314,Staphylococcus aureus,Negative
8708,1314,7,dbAMP_32332,Escherichia coli,Negative
8709,1314,14,dbAMP_32332,Staphylococcus aureus,Negative
8710,6429,7,dbAMP_32333,Escherichia coli,Negative
8711,6429,14,dbAMP_32333,Staphylococcus aureus,Negative
8712,1486,7,dbAMP_32363,Escherichia coli,Negative
8713,1733,7,dbAMP_32364,Escherichia coli,Negative
8714,4612,7,dbAMP_32425,Escherichia coli,Negative
8715,2673,7,dbAMP_32477,Escherichia coli,Negative
8716,2673,14,dbAMP_32477,Staphylococcus aureus,Negative
8717,5334,7,dbAMP_32545,Escherichia coli,Negative
8718,5334,14,dbAMP_32545,Staphylococcus aureus,Negative
8719,8084,11,dbAMP_32604,Pseudomonas aeruginosa,Negative
8720,8084,15,dbAMP_32604,Staphylococcus epidermidis,Negative
8721,7117,7,dbAMP_32620,Escherichia coli,Negative
8722,1107,7,dbAMP_32621,Escherichia coli,Negative
8723,3677,7,dbAMP_32632,Escherichia coli,Negative
8724,3677,14,dbAMP_32632,Staphylococcus aureus,Negative
8725,1358,7,dbAMP_32639,Escherichia coli,Negative
8726,1358,11,dbAMP_32639,Pseudomonas aeruginosa,Negative
8727,3954,7,dbAMP_32884,Escherichia coli,Negative
8728,4556,7,dbAMP_32887,Escherichia coli,Negative
8729,4556,11,dbAMP_32887,Pseudomonas aeruginosa,Negative
8730,6323,7,dbAMP_32889,Escherichia coli,Negative
8731,6323,8,dbAMP_32889,Klebsiella pneumoniae,Negative
8732,6323,11,dbAMP_32889,Pseudomonas aeruginosa,Negative
8733,5278,7,dbAMP_32892,Escherichia coli,Negative
8734,5278,14,dbAMP_32892,Staphylococcus aureus,Negative
8735,7300,3,dbAMP_32910,Bacillus subtilis,Negative
8736,7300,7,dbAMP_32910,Escherichia coli,Negative
8737,627,3,dbAMP_32913,Bacillus subtilis,Negative
8738,627,7,dbAMP_32913,Escherichia coli,Negative
8739,3815,3,dbAMP_32914,Bacillus subtilis,Negative
8740,3815,7,dbAMP_32914,Escherichia coli,Negative
8741,2846,3,dbAMP_32915,Bacillus subtilis,Negative
8742,2846,7,dbAMP_32915,Escherichia coli,Negative
8743,2732,3,dbAMP_32916,Bacillus subtilis,Negative
8744,2732,7,dbAMP_32916,Escherichia coli,Negative
8745,4416,3,dbAMP_32920,Bacillus subtilis,Negative
8746,4416,7,dbAMP_32920,Escherichia coli,Negative
8747,4597,3,dbAMP_32922,Bacillus subtilis,Negative
8748,4597,7,dbAMP_32922,Escherichia coli,Negative
8749,7107,3,dbAMP_32923,Bacillus subtilis,Negative
8750,7107,7,dbAMP_32923,Escherichia coli,Negative
8751,1552,3,dbAMP_32925,Bacillus subtilis,Negative
8752,1552,7,dbAMP_32925,Escherichia coli,Negative
8753,1520,3,dbAMP_32926,Bacillus subtilis,Negative
8754,1520,7,dbAMP_32926,Escherichia coli,Negative
8755,5842,1,dbAMP_32927,Bacillus cereus,Negative
8756,5842,7,dbAMP_32927,Escherichia coli,Negative
8757,5842,9,dbAMP_32927,Listeria monocytogenes,Negative
8758,5842,13,dbAMP_32927,Salmonella enterica,Negative
8759,5842,14,dbAMP_32927,Staphylococcus aureus,Negative
8760,78,3,dbAMP_32930,Bacillus subtilis,Negative
8761,78,7,dbAMP_32930,Escherichia coli,Negative
8762,7394,7,dbAMP_32954,Escherichia coli,Negative
8763,7394,14,dbAMP_32954,Staphylococcus aureus,Negative
8764,4043,7,dbAMP_32992,Escherichia coli,Negative
8765,4043,11,dbAMP_32992,Pseudomonas aeruginosa,Negative
8766,270,7,dbAMP_32993,Escherichia coli,Negative
8767,270,11,dbAMP_32993,Pseudomonas aeruginosa,Negative
8768,270,14,dbAMP_32993,Staphylococcus aureus,Negative
8769,7509,14,dbAMP_32997,Staphylococcus aureus,Negative
8770,7620,14,dbAMP_32998,Staphylococcus aureus,Negative
8771,525,14,dbAMP_32999,Staphylococcus aureus,Negative
8772,285,14,dbAMP_33001,Staphylococcus aureus,Negative
8773,4428,14,dbAMP_33003,Staphylococcus aureus,Negative
8774,176,11,dbAMP_33007,Pseudomonas aeruginosa,Negative
8775,7310,0,dbAMP_33013,Acinetobacter baumannii,Negative
8776,7310,11,dbAMP_33013,Pseudomonas aeruginosa,Negative
8777,7310,14,dbAMP_33013,Staphylococcus aureus,Negative
8778,2550,8,dbAMP_33016,Klebsiella pneumoniae,Negative
8779,6839,8,dbAMP_33026,Klebsiella pneumoniae,Negative
8780,2129,0,dbAMP_33030,Acinetobacter baumannii,Negative
8781,2129,7,dbAMP_33030,Escherichia coli,Negative
8782,2129,8,dbAMP_33030,Klebsiella pneumoniae,Negative
8783,2129,11,dbAMP_33030,Pseudomonas aeruginosa,Negative
8784,2129,14,dbAMP_33030,Staphylococcus aureus,Negative
8785,6234,0,dbAMP_33031,Acinetobacter baumannii,Negative
8786,6234,8,dbAMP_33031,Klebsiella pneumoniae,Negative
